kernel,runtime,gpu,collapse,num_teams,num_threads,mem_to,mem_alloc,mem_from,mem_delete,num_var,N1
cc_kernel_gpu,1417,1,1,8485,128,56,0,56,0,1,1086000
cc_kernel_cpu,4923,0,1,1,64,0,0,0,0,1,1087000
cc_kernel_gpu_mem,6408,1,1,8493,128,17392056,0,56,17392000,1,1087000
cc_kernel_gpu,2060,1,1,8493,128,56,0,56,0,1,1087000
cc_kernel_cpu,6240,0,1,1,64,0,0,0,0,1,1088000
cc_kernel_gpu_mem,6369,1,1,8500,128,17408056,0,56,17408000,1,1088000
cc_kernel_gpu,2108,1,1,8500,128,56,0,56,0,1,1088000
cc_kernel_cpu,26282,0,1,1,64,0,0,0,0,1,1089000
cc_kernel_gpu_mem,4699,1,1,8508,128,17424056,0,56,17424000,1,1089000
cc_kernel_gpu,1434,1,1,8508,128,56,0,56,0,1,1089000
cc_kernel_cpu,1407,0,1,1,64,0,0,0,0,1,1090000
cc_kernel_gpu_mem,3596,1,1,8516,128,17440056,0,56,17440000,1,1090000
cc_kernel_gpu,1445,1,1,8516,128,56,0,56,0,1,1090000
cc_kernel_cpu,19243,0,1,1,64,0,0,0,0,1,109000
cc_kernel_gpu_mem,760,1,1,852,128,1744056,0,56,1744000,1,109000
cc_kernel_gpu,272,1,1,852,128,56,0,56,0,1,109000
cc_kernel_cpu,3858,0,1,1,64,0,0,0,0,1,1091000
cc_kernel_gpu_mem,3448,1,1,8524,128,17456056,0,56,17456000,1,1091000
cc_kernel_gpu,2301,1,1,8524,128,56,0,56,0,1,1091000
cc_kernel_cpu,16937,0,1,1,64,0,0,0,0,1,1092000
cc_kernel_gpu_mem,4823,1,1,8532,128,17472056,0,56,17472000,1,1092000
cc_kernel_gpu,1436,1,1,8532,128,56,0,56,0,1,1092000
cc_kernel_cpu,4203,0,1,1,64,0,0,0,0,1,1093000
cc_kernel_gpu_mem,6836,1,1,8540,128,17488056,0,56,17488000,1,1093000
cc_kernel_gpu,1524,1,1,8540,128,56,0,56,0,1,1093000
