kernel,runtime,gpu,collapse,num_teams,num_threads,mem_to,mem_alloc,mem_from,mem_delete,num_var,N1,N2
mv_kernel_cpu,51307,0,1,1,48,0,0,0,0,2,10100,8600
mv_kernel_gpu_mem,560290,1,1,40,256,694948808,80800,80808,694948800,2,10100,8600
mv_kernel_gpu,9842,1,1,40,256,8,0,8,0,2,10100,8600
mv_kernel_cpu,49139,0,1,1,48,0,0,0,0,2,10100,9100
mv_kernel_gpu_mem,572874,1,1,40,256,735352808,80800,80808,735352800,2,10100,9100
mv_kernel_gpu,5398,1,1,40,256,8,0,8,0,2,10100,9100
mv_kernel_cpu,53557,0,1,1,48,0,0,0,0,2,10100,9600
mv_kernel_gpu_mem,618523,1,1,40,256,775756808,80800,80808,775756800,2,10100,9600
mv_kernel_gpu,5885,1,1,40,256,8,0,8,0,2,10100,9600
mv_kernel_cpu,40517,0,1,1,48,0,0,0,0,2,10200,100
mv_kernel_gpu_mem,115464,1,1,40,256,8160808,81600,81608,8160800,2,10200,100
mv_kernel_gpu,548,1,1,40,256,8,0,8,0,2,10200,100
mv_kernel_cpu,24895,0,1,1,48,0,0,0,0,2,10200,1100
mv_kernel_gpu_mem,227359,1,1,40,256,89768808,81600,81608,89768800,2,10200,1100
mv_kernel_gpu,1263,1,1,40,256,8,0,8,0,2,10200,1100
mv_kernel_cpu,30551,0,1,1,48,0,0,0,0,2,10200,1600
mv_kernel_gpu_mem,243332,1,1,40,256,130572808,81600,81608,130572800,2,10200,1600
mv_kernel_gpu,1839,1,1,40,256,8,0,8,0,2,10200,1600
mv_kernel_cpu,29191,0,1,1,48,0,0,0,0,2,10200,2100
mv_kernel_gpu_mem,256798,1,1,40,256,171376808,81600,81608,171376800,2,10200,2100
mv_kernel_gpu,2115,1,1,40,256,8,0,8,0,2,10200,2100
mv_kernel_cpu,30135,0,1,1,48,0,0,0,0,2,10200,2600
mv_kernel_gpu_mem,273961,1,1,40,256,212180808,81600,81608,212180800,2,10200,2600
mv_kernel_gpu,2371,1,1,40,256,8,0,8,0,2,10200,2600
mv_kernel_cpu,33078,0,1,1,48,0,0,0,0,2,10200,3100
mv_kernel_gpu_mem,283417,1,1,40,256,252984808,81600,81608,252984800,2,10200,3100
