kernel,runtime,gpu,collapse,num_teams,num_threads,mem_to,mem_alloc,mem_from,mem_delete,num_var,N1,N2
mv_kernel_cpu,69983,0,1,1,168,0,0,0,0,2,10100,5600
mv_kernel_gpu_mem,93176,1,1,79,128,452524808,80800,80808,452524800,2,10100,5600
mv_kernel_gpu,1604,1,1,79,128,8,0,8,0,2,10100,5600
mv_kernel_cpu,69422,0,1,1,168,0,0,0,0,2,10100,600
mv_kernel_gpu_mem,12404,1,1,79,128,48484808,80800,80808,48484800,2,10100,600
mv_kernel_gpu,328,1,1,79,128,8,0,8,0,2,10100,600
mv_kernel_cpu,70096,0,1,1,168,0,0,0,0,2,10100,6100
mv_kernel_gpu_mem,102572,1,1,79,128,492928808,80800,80808,492928800,2,10100,6100
mv_kernel_gpu,1717,1,1,79,128,8,0,8,0,2,10100,6100
mv_kernel_cpu,70154,0,1,1,168,0,0,0,0,2,10100,6600
mv_kernel_gpu_mem,110109,1,1,79,128,533332808,80800,80808,533332800,2,10100,6600
mv_kernel_gpu,1939,1,1,79,128,8,0,8,0,2,10100,6600
mv_kernel_cpu,71998,0,1,1,168,0,0,0,0,2,10100,7100
mv_kernel_gpu_mem,118394,1,1,79,128,573736808,80800,80808,573736800,2,10100,7100
mv_kernel_gpu,2048,1,1,79,128,8,0,8,0,2,10100,7100
mv_kernel_cpu,73163,0,1,1,168,0,0,0,0,2,10100,7600
mv_kernel_gpu_mem,91094,1,1,79,128,614140808,80800,80808,614140800,2,10100,7600
mv_kernel_gpu,2099,1,1,79,128,8,0,8,0,2,10100,7600
mv_kernel_cpu,70208,0,1,1,168,0,0,0,0,2,10100,8100
mv_kernel_gpu_mem,133964,1,1,79,128,654544808,80800,80808,654544800,2,10100,8100
mv_kernel_gpu,2343,1,1,79,128,8,0,8,0,2,10100,8100
mv_kernel_cpu,70331,0,1,1,168,0,0,0,0,2,10100,8600
mv_kernel_gpu_mem,142725,1,1,79,128,694948808,80800,80808,694948800,2,10100,8600
mv_kernel_gpu,2355,1,1,79,128,8,0,8,0,2,10100,8600
mv_kernel_cpu,69413,0,1,1,168,0,0,0,0,2,10100,9100
mv_kernel_gpu_mem,108867,1,1,79,128,735352808,80800,80808,735352800,2,10100,9100
mv_kernel_gpu,2498,1,1,79,128,8,0,8,0,2,10100,9100
mv_kernel_cpu,73357,0,1,1,168,0,0,0,0,2,10100,9600
mv_kernel_gpu_mem,156999,1,1,79,128,775756808,80800,80808,775756800,2,10100,9600
mv_kernel_gpu,2627,1,1,79,128,8,0,8,0,2,10100,9600
mv_kernel_cpu,69403,0,1,1,168,0,0,0,0,2,10200,100
mv_kernel_gpu_mem,4022,1,1,80,128,8160808,81600,81608,8160800,2,10200,100
mv_kernel_gpu,197,1,1,80,128,8,0,8,0,2,10200,100
mv_kernel_cpu,69400,0,1,1,168,0,0,0,0,2,10200,1100
mv_kernel_gpu_mem,15462,1,1,80,128,89768808,81600,81608,89768800,2,10200,1100
mv_kernel_gpu,468,1,1,80,128,8,0,8,0,2,10200,1100
mv_kernel_cpu,92956,0,1,1,168,0,0,0,0,2,10200,1600
mv_kernel_gpu_mem,29649,1,1,80,128,130572808,81600,81608,130572800,2,10200,1600
mv_kernel_gpu,624,1,1,80,128,8,0,8,0,2,10200,1600
mv_kernel_cpu,71095,0,1,1,168,0,0,0,0,2,10200,2100
mv_kernel_gpu_mem,37130,1,1,80,128,171376808,81600,81608,171376800,2,10200,2100
mv_kernel_gpu,769,1,1,80,128,8,0,8,0,2,10200,2100
mv_kernel_cpu,70034,0,1,1,168,0,0,0,0,2,10200,2600
mv_kernel_gpu_mem,45761,1,1,80,128,212180808,81600,81608,212180800,2,10200,2600
mv_kernel_gpu,870,1,1,80,128,8,0,8,0,2,10200,2600
mv_kernel_cpu,70833,0,1,1,168,0,0,0,0,2,10200,3100
mv_kernel_gpu_mem,53779,1,1,80,128,252984808,81600,81608,252984800,2,10200,3100
mv_kernel_gpu,1006,1,1,80,128,8,0,8,0,2,10200,3100
mv_kernel_cpu,69765,0,1,1,168,0,0,0,0,2,10200,3600
mv_kernel_gpu_mem,62318,1,1,80,128,293788808,81600,81608,293788800,2,10200,3600
mv_kernel_gpu,1182,1,1,80,128,8,0,8,0,2,10200,3600
mv_kernel_cpu,70691,0,1,1,168,0,0,0,0,2,10200,4100
mv_kernel_gpu_mem,69996,1,1,80,128,334592808,81600,81608,334592800,2,10200,4100
mv_kernel_gpu,1146,1,1,80,128,8,0,8,0,2,10200,4100
mv_kernel_cpu,69336,0,1,1,168,0,0,0,0,2,10200,4600
mv_kernel_gpu_mem,78901,1,1,80,128,375396808,81600,81608,375396800,2,10200,4600
mv_kernel_gpu,1382,1,1,80,128,8,0,8,0,2,10200,4600
mv_kernel_cpu,67594,0,1,1,168,0,0,0,0,2,10200,5100
mv_kernel_gpu_mem,62831,1,1,80,128,416200808,81600,81608,416200800,2,10200,5100
mv_kernel_gpu,1470,1,1,80,128,8,0,8,0,2,10200,5100
mv_kernel_cpu,70053,0,1,1,168,0,0,0,0,2,10200,5600
mv_kernel_gpu_mem,95591,1,1,80,128,457004808,81600,81608,457004800,2,10200,5600
mv_kernel_gpu,1645,1,1,80,128,8,0,8,0,2,10200,5600
mv_kernel_cpu,69465,0,1,1,168,0,0,0,0,2,10200,600
mv_kernel_gpu_mem,9057,1,1,80,128,48964808,81600,81608,48964800,2,10200,600
mv_kernel_gpu,281,1,1,80,128,8,0,8,0,2,10200,600
