kernel,runtime,gpu,collapse,num_teams,num_threads,mem_to,mem_alloc,mem_from,mem_delete,num_var,N1
covariance_kernel2_gpu_mem,52045,1,1,39657,128,81216040,0,24,81216016,1,5076000,
covariance_kernel1_cpu,687,0,1,1,168,0,0,0,0,1,5077000,
covariance_kernel2_cpu,642,0,1,1,168,0,0,0,0,1,5077000,
covariance_kernel1_gpu,6602,1,1,39665,128,24,0,24,0,1,5077000,
covariance_kernel2_gpu,6535,1,1,39665,128,24,0,24,0,1,5077000,
covariance_kernel1_gpu_mem,35838,1,1,39665,128,40616024,0,24,40616000,1,5077000,
covariance_kernel2_gpu_mem,69847,1,1,39665,128,81232040,0,24,81232016,1,5077000,
covariance_kernel1_cpu,698,0,1,1,168,0,0,0,0,1,5078000,
covariance_kernel2_cpu,556,0,1,1,168,0,0,0,0,1,5078000,
covariance_kernel1_gpu,6612,1,1,39672,128,24,0,24,0,1,5078000,
covariance_kernel2_gpu,6523,1,1,39672,128,24,0,24,0,1,5078000,
covariance_kernel1_gpu_mem,36140,1,1,39672,128,40624024,0,24,40624000,1,5078000,
covariance_kernel2_gpu_mem,71837,1,1,39672,128,81248040,0,24,81248016,1,5078000,
covariance_kernel1_cpu,691,0,1,1,168,0,0,0,0,1,5079000,
covariance_kernel2_cpu,562,0,1,1,168,0,0,0,0,1,5079000,
covariance_kernel1_gpu,6604,1,1,39680,128,24,0,24,0,1,5079000,
covariance_kernel2_gpu,6501,1,1,39680,128,24,0,24,0,1,5079000,
covariance_kernel1_gpu_mem,35779,1,1,39680,128,40632024,0,24,40632000,1,5079000,
covariance_kernel2_gpu_mem,70991,1,1,39680,128,81264040,0,24,81264016,1,5079000,
covariance_kernel1_cpu,671,0,1,1,168,0,0,0,0,1,5080000,
covariance_kernel2_cpu,587,0,1,1,168,0,0,0,0,1,5080000,
covariance_kernel1_gpu,6616,1,1,39688,128,24,0,24,0,1,5080000,
covariance_kernel2_gpu,6492,1,1,39688,128,24,0,24,0,1,5080000,
covariance_kernel1_gpu_mem,36309,1,1,39688,128,40640024,0,24,40640000,1,5080000,
covariance_kernel2_gpu_mem,71756,1,1,39688,128,81280040,0,24,81280016,1,5080000,
covariance_kernel1_cpu,702,0,1,1,168,0,0,0,0,1,5081000,
covariance_kernel2_cpu,591,0,1,1,168,0,0,0,0,1,5081000,
covariance_kernel1_gpu,6602,1,1,39696,128,24,0,24,0,1,5081000,
covariance_kernel2_gpu,6505,1,1,39696,128,24,0,24,0,1,5081000,
covariance_kernel1_gpu_mem,36292,1,1,39696,128,40648024,0,24,40648000,1,5081000,
covariance_kernel2_gpu_mem,70583,1,1,39696,128,81296040,0,24,81296016,1,5081000,
covariance_kernel1_cpu,708,0,1,1,168,0,0,0,0,1,5082000,
covariance_kernel2_cpu,557,0,1,1,168,0,0,0,0,1,5082000,
covariance_kernel1_gpu,6610,1,1,39704,128,24,0,24,0,1,5082000,
covariance_kernel2_gpu,6507,1,1,39704,128,24,0,24,0,1,5082000,
covariance_kernel1_gpu_mem,35882,1,1,39704,128,40656024,0,24,40656000,1,5082000,
covariance_kernel2_gpu_mem,68311,1,1,39704,128,81312040,0,24,81312016,1,5082000,
covariance_kernel1_cpu,715,0,1,1,168,0,0,0,0,1,5083000,
covariance_kernel2_cpu,592,0,1,1,168,0,0,0,0,1,5083000,
covariance_kernel1_gpu,6615,1,1,39711,128,24,0,24,0,1,5083000,
covariance_kernel2_gpu,6499,1,1,39711,128,24,0,24,0,1,5083000,
covariance_kernel1_gpu_mem,36331,1,1,39711,128,40664024,0,24,40664000,1,5083000,
covariance_kernel2_gpu_mem,70521,1,1,39711,128,81328040,0,24,81328016,1,5083000,
covariance_kernel1_cpu,736,0,1,1,168,0,0,0,0,1,5084000,
covariance_kernel2_cpu,568,0,1,1,168,0,0,0,0,1,5084000,
covariance_kernel1_gpu,6582,1,1,39719,128,24,0,24,0,1,5084000,
covariance_kernel2_gpu,6545,1,1,39719,128,24,0,24,0,1,5084000,
covariance_kernel1_gpu_mem,29726,1,1,39719,128,40672024,0,24,40672000,1,5084000,
covariance_kernel2_gpu_mem,57142,1,1,39719,128,81344040,0,24,81344016,1,5084000,
covariance_kernel1_cpu,750,0,1,1,168,0,0,0,0,1,5085000,
covariance_kernel2_cpu,571,0,1,1,168,0,0,0,0,1,5085000,
covariance_kernel1_gpu,6593,1,1,39727,128,24,0,24,0,1,5085000,
covariance_kernel2_gpu,6658,1,1,39727,128,24,0,24,0,1,5085000,
covariance_kernel1_gpu_mem,30031,1,1,39727,128,40680024,0,24,40680000,1,5085000,
covariance_kernel2_gpu_mem,57526,1,1,39727,128,81360040,0,24,81360016,1,5085000,
covariance_kernel1_cpu,691,0,1,1,168,0,0,0,0,1,5086000,
covariance_kernel2_cpu,599,0,1,1,168,0,0,0,0,1,5086000,
covariance_kernel1_gpu,6619,1,1,39735,128,24,0,24,0,1,5086000,
covariance_kernel2_gpu,6532,1,1,39735,128,24,0,24,0,1,5086000,
covariance_kernel1_gpu_mem,35553,1,1,39735,128,40688024,0,24,40688000,1,5086000,
covariance_kernel2_gpu_mem,69756,1,1,39735,128,81376040,0,24,81376016,1,5086000,
covariance_kernel1_cpu,683,0,1,1,168,0,0,0,0,1,5087000,
covariance_kernel2_cpu,649,0,1,1,168,0,0,0,0,1,5087000,
covariance_kernel1_gpu,6594,1,1,39743,128,24,0,24,0,1,5087000,
covariance_kernel2_gpu,6514,1,1,39743,128,24,0,24,0,1,5087000,
covariance_kernel1_gpu_mem,35988,1,1,39743,128,40696024,0,24,40696000,1,5087000,
covariance_kernel2_gpu_mem,71189,1,1,39743,128,81392040,0,24,81392016,1,5087000,
covariance_kernel1_cpu,683,0,1,1,168,0,0,0,0,1,5088000,
covariance_kernel2_cpu,614,0,1,1,168,0,0,0,0,1,5088000,
covariance_kernel1_gpu,6625,1,1,39750,128,24,0,24,0,1,5088000,
covariance_kernel2_gpu,6535,1,1,39750,128,24,0,24,0,1,5088000,
covariance_kernel1_gpu_mem,36405,1,1,39750,128,40704024,0,24,40704000,1,5088000,
covariance_kernel2_gpu_mem,68793,1,1,39750,128,81408040,0,24,81408016,1,5088000,
covariance_kernel1_cpu,712,0,1,1,168,0,0,0,0,1,5089000,
covariance_kernel2_cpu,567,0,1,1,168,0,0,0,0,1,5089000,
covariance_kernel1_gpu,6597,1,1,39758,128,24,0,24,0,1,5089000,
covariance_kernel2_gpu,6521,1,1,39758,128,24,0,24,0,1,5089000,
covariance_kernel1_gpu_mem,29979,1,1,39758,128,40712024,0,24,40712000,1,5089000,
covariance_kernel2_gpu_mem,57312,1,1,39758,128,81424040,0,24,81424016,1,5089000,
covariance_kernel1_cpu,679,0,1,1,168,0,0,0,0,1,5090000,
covariance_kernel2_cpu,574,0,1,1,168,0,0,0,0,1,5090000,
covariance_kernel1_gpu,6623,1,1,39766,128,24,0,24,0,1,5090000,
covariance_kernel2_gpu,6499,1,1,39766,128,24,0,24,0,1,5090000,
covariance_kernel1_gpu_mem,36446,1,1,39766,128,40720024,0,24,40720000,1,5090000,
covariance_kernel2_gpu_mem,72459,1,1,39766,128,81440040,0,24,81440016,1,5090000,
covariance_kernel1_cpu,680,0,1,1,168,0,0,0,0,1,5091000,
covariance_kernel2_cpu,565,0,1,1,168,0,0,0,0,1,5091000,
covariance_kernel1_gpu,6625,1,1,39774,128,24,0,24,0,1,5091000,
covariance_kernel2_gpu,6540,1,1,39774,128,24,0,24,0,1,5091000,
covariance_kernel1_gpu_mem,35967,1,1,39774,128,40728024,0,24,40728000,1,5091000,
covariance_kernel2_gpu_mem,68551,1,1,39774,128,81456040,0,24,81456016,1,5091000,
covariance_kernel1_cpu,668,0,1,1,168,0,0,0,0,1,5092000,
covariance_kernel2_cpu,560,0,1,1,168,0,0,0,0,1,5092000,
covariance_kernel1_gpu,6630,1,1,39782,128,24,0,24,0,1,5092000,
covariance_kernel2_gpu,6538,1,1,39782,128,24,0,24,0,1,5092000,
covariance_kernel1_gpu_mem,36150,1,1,39782,128,40736024,0,24,40736000,1,5092000,
covariance_kernel2_gpu_mem,70443,1,1,39782,128,81472040,0,24,81472016,1,5092000,
covariance_kernel1_cpu,719,0,1,1,168,0,0,0,0,1,5093000,
covariance_kernel2_cpu,562,0,1,1,168,0,0,0,0,1,5093000,
covariance_kernel1_gpu,6632,1,1,39790,128,24,0,24,0,1,5093000,
covariance_kernel2_gpu,6521,1,1,39790,128,24,0,24,0,1,5093000,
covariance_kernel1_gpu_mem,36392,1,1,39790,128,40744024,0,24,40744000,1,5093000,
covariance_kernel2_gpu_mem,71765,1,1,39790,128,81488040,0,24,81488016,1,5093000,
covariance_kernel1_cpu,717,0,1,1,168,0,0,0,0,1,5094000,
covariance_kernel2_cpu,591,0,1,1,168,0,0,0,0,1,5094000,
covariance_kernel1_gpu,6640,1,1,39797,128,24,0,24,0,1,5094000,
covariance_kernel2_gpu,6684,1,1,39797,128,24,0,24,0,1,5094000,
covariance_kernel1_gpu_mem,30117,1,1,39797,128,40752024,0,24,40752000,1,5094000,
covariance_kernel2_gpu_mem,58335,1,1,39797,128,81504040,0,24,81504016,1,5094000,
covariance_kernel1_cpu,730,0,1,1,168,0,0,0,0,1,5095000,
covariance_kernel2_cpu,610,0,1,1,168,0,0,0,0,1,5095000,
covariance_kernel1_gpu,6666,1,1,39805,128,24,0,24,0,1,5095000,
covariance_kernel2_gpu,6678,1,1,39805,128,24,0,24,0,1,5095000,
covariance_kernel1_gpu_mem,45772,1,1,39805,128,40760024,0,24,40760000,1,5095000,
covariance_kernel2_gpu_mem,58865,1,1,39805,128,81520040,0,24,81520016,1,5095000,
covariance_kernel1_cpu,688,0,1,1,168,0,0,0,0,1,5096000,
covariance_kernel2_cpu,570,0,1,1,168,0,0,0,0,1,5096000,
covariance_kernel1_gpu,6637,1,1,39813,128,24,0,24,0,1,5096000,
covariance_kernel2_gpu,6530,1,1,39813,128,24,0,24,0,1,5096000,
covariance_kernel1_gpu_mem,36071,1,1,39813,128,40768024,0,24,40768000,1,5096000,
covariance_kernel2_gpu_mem,71274,1,1,39813,128,81536040,0,24,81536016,1,5096000,
covariance_kernel1_cpu,678,0,1,1,168,0,0,0,0,1,5097000,
covariance_kernel2_cpu,660,0,1,1,168,0,0,0,0,1,5097000,
covariance_kernel1_gpu,6641,1,1,39821,128,24,0,24,0,1,5097000,
covariance_kernel2_gpu,6530,1,1,39821,128,24,0,24,0,1,5097000,
covariance_kernel1_gpu_mem,36329,1,1,39821,128,40776024,0,24,40776000,1,5097000,
covariance_kernel2_gpu_mem,70251,1,1,39821,128,81552040,0,24,81552016,1,5097000,
covariance_kernel1_cpu,696,0,1,1,168,0,0,0,0,1,5098000,
covariance_kernel2_cpu,647,0,1,1,168,0,0,0,0,1,5098000,
covariance_kernel1_gpu,6636,1,1,39829,128,24,0,24,0,1,5098000,
covariance_kernel2_gpu,6516,1,1,39829,128,24,0,24,0,1,5098000,
covariance_kernel1_gpu_mem,35565,1,1,39829,128,40784024,0,24,40784000,1,5098000,
covariance_kernel2_gpu_mem,69772,1,1,39829,128,81568040,0,24,81568016,1,5098000,
covariance_kernel1_cpu,708,0,1,1,168,0,0,0,0,1,5099000,
covariance_kernel2_cpu,577,0,1,1,168,0,0,0,0,1,5099000,
covariance_kernel1_gpu,6613,1,1,39836,128,24,0,24,0,1,5099000,
covariance_kernel2_gpu,6533,1,1,39836,128,24,0,24,0,1,5099000,
covariance_kernel1_gpu_mem,30347,1,1,39836,128,40792024,0,24,40792000,1,5099000,
covariance_kernel2_gpu_mem,57874,1,1,39836,128,81584040,0,24,81584016,1,5099000,
covariance_kernel1_cpu,720,0,1,1,168,0,0,0,0,1,5100000,
covariance_kernel2_cpu,581,0,1,1,168,0,0,0,0,1,5100000,
covariance_kernel1_gpu,6638,1,1,39844,128,24,0,24,0,1,5100000,
covariance_kernel2_gpu,6725,1,1,39844,128,24,0,24,0,1,5100000,
covariance_kernel1_gpu_mem,29796,1,1,39844,128,40800024,0,24,40800000,1,5100000,
covariance_kernel2_gpu_mem,56145,1,1,39844,128,81600040,0,24,81600016,1,5100000,
covariance_kernel1_cpu,695,0,1,1,168,0,0,0,0,1,5101000,
covariance_kernel2_cpu,563,0,1,1,168,0,0,0,0,1,5101000,
covariance_kernel1_gpu,6647,1,1,39852,128,24,0,24,0,1,5101000,
covariance_kernel2_gpu,6528,1,1,39852,128,24,0,24,0,1,5101000,
covariance_kernel1_gpu_mem,35717,1,1,39852,128,40808024,0,24,40808000,1,5101000,
covariance_kernel2_gpu_mem,67993,1,1,39852,128,81616040,0,24,81616016,1,5101000,
covariance_kernel1_cpu,690,0,1,1,168,0,0,0,0,1,5102000,
covariance_kernel2_cpu,557,0,1,1,168,0,0,0,0,1,5102000,
covariance_kernel1_gpu,6651,1,1,39860,128,24,0,24,0,1,5102000,
covariance_kernel2_gpu,6526,1,1,39860,128,24,0,24,0,1,5102000,
covariance_kernel1_gpu_mem,35626,1,1,39860,128,40816024,0,24,40816000,1,5102000,
covariance_kernel2_gpu_mem,70539,1,1,39860,128,81632040,0,24,81632016,1,5102000,
covariance_kernel1_cpu,680,0,1,1,168,0,0,0,0,1,5103000,
covariance_kernel2_cpu,576,0,1,1,168,0,0,0,0,1,5103000,
covariance_kernel1_gpu,6643,1,1,39868,128,24,0,24,0,1,5103000,
covariance_kernel2_gpu,6544,1,1,39868,128,24,0,24,0,1,5103000,
covariance_kernel1_gpu_mem,36092,1,1,39868,128,40824024,0,24,40824000,1,5103000,
covariance_kernel2_gpu_mem,69199,1,1,39868,128,81648040,0,24,81648016,1,5103000,
covariance_kernel1_cpu,708,0,1,1,168,0,0,0,0,1,5104000,
covariance_kernel2_cpu,557,0,1,1,168,0,0,0,0,1,5104000,
covariance_kernel1_gpu,6657,1,1,39875,128,24,0,24,0,1,5104000,
covariance_kernel2_gpu,6523,1,1,39875,128,24,0,24,0,1,5104000,
covariance_kernel1_gpu_mem,29947,1,1,39875,128,40832024,0,24,40832000,1,5104000,
covariance_kernel2_gpu_mem,58330,1,1,39875,128,81664040,0,24,81664016,1,5104000,
covariance_kernel1_cpu,709,0,1,1,168,0,0,0,0,1,5105000,
covariance_kernel2_cpu,575,0,1,1,168,0,0,0,0,1,5105000,
covariance_kernel1_gpu,6614,1,1,39883,128,24,0,24,0,1,5105000,
covariance_kernel2_gpu,6554,1,1,39883,128,24,0,24,0,1,5105000,
covariance_kernel1_gpu_mem,30137,1,1,39883,128,40840024,0,24,40840000,1,5105000,
covariance_kernel2_gpu_mem,58797,1,1,39883,128,81680040,0,24,81680016,1,5105000,
covariance_kernel1_cpu,713,0,1,1,168,0,0,0,0,1,5106000,
covariance_kernel2_cpu,563,0,1,1,168,0,0,0,0,1,5106000,
covariance_kernel1_gpu,6652,1,1,39891,128,24,0,24,0,1,5106000,
covariance_kernel2_gpu,6550,1,1,39891,128,24,0,24,0,1,5106000,
covariance_kernel1_gpu_mem,36517,1,1,39891,128,40848024,0,24,40848000,1,5106000,
covariance_kernel2_gpu_mem,70493,1,1,39891,128,81696040,0,24,81696016,1,5106000,
covariance_kernel1_cpu,680,0,1,1,168,0,0,0,0,1,5107000,
covariance_kernel2_cpu,565,0,1,1,168,0,0,0,0,1,5107000,
covariance_kernel1_gpu,6656,1,1,39899,128,24,0,24,0,1,5107000,
covariance_kernel2_gpu,6737,1,1,39899,128,24,0,24,0,1,5107000,
covariance_kernel1_gpu_mem,36272,1,1,39899,128,40856024,0,24,40856000,1,5107000,
covariance_kernel2_gpu_mem,70890,1,1,39899,128,81712040,0,24,81712016,1,5107000,
covariance_kernel1_cpu,703,0,1,1,168,0,0,0,0,1,5108000,
covariance_kernel2_cpu,562,0,1,1,168,0,0,0,0,1,5108000,
covariance_kernel1_gpu,6656,1,1,39907,128,24,0,24,0,1,5108000,
covariance_kernel2_gpu,6516,1,1,39907,128,24,0,24,0,1,5108000,
covariance_kernel1_gpu_mem,35762,1,1,39907,128,40864024,0,24,40864000,1,5108000,
covariance_kernel2_gpu_mem,68796,1,1,39907,128,81728040,0,24,81728016,1,5108000,
covariance_kernel1_cpu,717,0,1,1,168,0,0,0,0,1,5109000,
covariance_kernel2_cpu,566,0,1,1,168,0,0,0,0,1,5109000,
covariance_kernel1_gpu,6615,1,1,39915,128,24,0,24,0,1,5109000,
covariance_kernel2_gpu,6525,1,1,39915,128,24,0,24,0,1,5109000,
covariance_kernel1_gpu_mem,30156,1,1,39915,128,40872024,0,24,40872000,1,5109000,
covariance_kernel2_gpu_mem,57871,1,1,39915,128,81744040,0,24,81744016,1,5109000,
covariance_kernel1_cpu,723,0,1,1,168,0,0,0,0,1,5110000,
covariance_kernel2_cpu,560,0,1,1,168,0,0,0,0,1,5110000,
covariance_kernel1_gpu,6612,1,1,39922,128,24,0,24,0,1,5110000,
covariance_kernel2_gpu,6524,1,1,39922,128,24,0,24,0,1,5110000,
covariance_kernel1_gpu_mem,30132,1,1,39922,128,40880024,0,24,40880000,1,5110000,
covariance_kernel2_gpu_mem,57297,1,1,39922,128,81760040,0,24,81760016,1,5110000,
covariance_kernel1_cpu,700,0,1,1,168,0,0,0,0,1,5111000,
covariance_kernel2_cpu,565,0,1,1,168,0,0,0,0,1,5111000,
covariance_kernel1_gpu,6661,1,1,39930,128,24,0,24,0,1,5111000,
covariance_kernel2_gpu,6567,1,1,39930,128,24,0,24,0,1,5111000,
covariance_kernel1_gpu_mem,36466,1,1,39930,128,40888024,0,24,40888000,1,5111000,
covariance_kernel2_gpu_mem,70543,1,1,39930,128,81776040,0,24,81776016,1,5111000,
covariance_kernel1_cpu,723,0,1,1,168,0,0,0,0,1,5112000,
covariance_kernel2_cpu,592,0,1,1,168,0,0,0,0,1,5112000,
covariance_kernel1_gpu,6727,1,1,39938,128,24,0,24,0,1,5112000,
covariance_kernel2_gpu,6701,1,1,39938,128,24,0,24,0,1,5112000,
covariance_kernel1_gpu_mem,36355,1,1,39938,128,40896024,0,24,40896000,1,5112000,
covariance_kernel2_gpu_mem,71077,1,1,39938,128,81792040,0,24,81792016,1,5112000,
covariance_kernel1_cpu,684,0,1,1,168,0,0,0,0,1,5113000,
covariance_kernel2_cpu,566,0,1,1,168,0,0,0,0,1,5113000,
covariance_kernel1_gpu,6613,1,1,39946,128,24,0,24,0,1,5113000,
covariance_kernel2_gpu,6530,1,1,39946,128,24,0,24,0,1,5113000,
covariance_kernel1_gpu_mem,36090,1,1,39946,128,40904024,0,24,40904000,1,5113000,
covariance_kernel2_gpu_mem,73731,1,1,39946,128,81808040,0,24,81808016,1,5113000,
covariance_kernel1_cpu,690,0,1,1,168,0,0,0,0,1,5114000,
covariance_kernel2_cpu,576,0,1,1,168,0,0,0,0,1,5114000,
covariance_kernel1_gpu,6655,1,1,39954,128,24,0,24,0,1,5114000,
covariance_kernel2_gpu,6550,1,1,39954,128,24,0,24,0,1,5114000,
covariance_kernel1_gpu_mem,36104,1,1,39954,128,40912024,0,24,40912000,1,5114000,
covariance_kernel2_gpu_mem,71346,1,1,39954,128,81824040,0,24,81824016,1,5114000,
covariance_kernel1_cpu,703,0,1,1,168,0,0,0,0,1,5115000,
covariance_kernel2_cpu,644,0,1,1,168,0,0,0,0,1,5115000,
covariance_kernel1_gpu,6726,1,1,39961,128,24,0,24,0,1,5115000,
covariance_kernel2_gpu,6751,1,1,39961,128,24,0,24,0,1,5115000,
covariance_kernel1_gpu_mem,36586,1,1,39961,128,40920024,0,24,40920000,1,5115000,
covariance_kernel2_gpu_mem,73039,1,1,39961,128,81840040,0,24,81840016,1,5115000,
covariance_kernel1_cpu,737,0,1,1,168,0,0,0,0,1,5116000,
covariance_kernel2_cpu,576,0,1,1,168,0,0,0,0,1,5116000,
covariance_kernel1_gpu,6653,1,1,39969,128,24,0,24,0,1,5116000,
covariance_kernel2_gpu,6544,1,1,39969,128,24,0,24,0,1,5116000,
covariance_kernel1_gpu_mem,36283,1,1,39969,128,40928024,0,24,40928000,1,5116000,
covariance_kernel2_gpu_mem,70319,1,1,39969,128,81856040,0,24,81856016,1,5116000,
covariance_kernel1_cpu,686,0,1,1,168,0,0,0,0,1,5117000,
covariance_kernel2_cpu,579,0,1,1,168,0,0,0,0,1,5117000,
covariance_kernel1_gpu,6669,1,1,39977,128,24,0,24,0,1,5117000,
covariance_kernel2_gpu,6542,1,1,39977,128,24,0,24,0,1,5117000,
covariance_kernel1_gpu_mem,36098,1,1,39977,128,40936024,0,24,40936000,1,5117000,
covariance_kernel2_gpu_mem,71062,1,1,39977,128,81872040,0,24,81872016,1,5117000,
covariance_kernel1_cpu,714,0,1,1,168,0,0,0,0,1,5118000,
covariance_kernel2_cpu,563,0,1,1,168,0,0,0,0,1,5118000,
covariance_kernel1_gpu,6662,1,1,39985,128,24,0,24,0,1,5118000,
covariance_kernel2_gpu,6561,1,1,39985,128,24,0,24,0,1,5118000,
covariance_kernel1_gpu_mem,35956,1,1,39985,128,40944024,0,24,40944000,1,5118000,
covariance_kernel2_gpu_mem,70551,1,1,39985,128,81888040,0,24,81888016,1,5118000,
covariance_kernel1_cpu,746,0,1,1,168,0,0,0,0,1,5119000,
covariance_kernel2_cpu,617,0,1,1,168,0,0,0,0,1,5119000,
covariance_kernel1_gpu,6675,1,1,39993,128,24,0,24,0,1,5119000,
covariance_kernel2_gpu,6764,1,1,39993,128,24,0,24,0,1,5119000,
covariance_kernel1_gpu_mem,30128,1,1,39993,128,40952024,0,24,40952000,1,5119000,
covariance_kernel2_gpu_mem,59101,1,1,39993,128,81904040,0,24,81904016,1,5119000,
covariance_kernel1_cpu,683,0,1,1,168,0,0,0,0,1,5120000,
covariance_kernel2_cpu,586,0,1,1,168,0,0,0,0,1,5120000,
covariance_kernel1_gpu,5164,1,1,40000,128,24,0,24,0,1,5120000,
covariance_kernel2_gpu,5016,1,1,40000,128,24,0,24,0,1,5120000,
covariance_kernel1_gpu_mem,34219,1,1,40000,128,40960024,0,24,40960000,1,5120000,
covariance_kernel2_gpu_mem,53611,1,1,40000,128,81920040,0,24,81920016,1,5120000,
covariance_kernel1_cpu,709,0,1,1,168,0,0,0,0,1,5121000,
covariance_kernel2_cpu,564,0,1,1,168,0,0,0,0,1,5121000,
covariance_kernel1_gpu,6670,1,1,40008,128,24,0,24,0,1,5121000,
covariance_kernel2_gpu,6552,1,1,40008,128,24,0,24,0,1,5121000,
covariance_kernel1_gpu_mem,36371,1,1,40008,128,40968024,0,24,40968000,1,5121000,
covariance_kernel2_gpu_mem,72048,1,1,40008,128,81936040,0,24,81936016,1,5121000,
covariance_kernel1_cpu,685,0,1,1,168,0,0,0,0,1,5122000,
covariance_kernel2_cpu,574,0,1,1,168,0,0,0,0,1,5122000,
covariance_kernel1_gpu,6679,1,1,40016,128,24,0,24,0,1,5122000,
covariance_kernel2_gpu,6571,1,1,40016,128,24,0,24,0,1,5122000,
covariance_kernel1_gpu_mem,36048,1,1,40016,128,40976024,0,24,40976000,1,5122000,
covariance_kernel2_gpu_mem,70506,1,1,40016,128,81952040,0,24,81952016,1,5122000,
covariance_kernel1_cpu,685,0,1,1,168,0,0,0,0,1,5123000,
covariance_kernel2_cpu,580,0,1,1,168,0,0,0,0,1,5123000,
covariance_kernel1_gpu,6678,1,1,40024,128,24,0,24,0,1,5123000,
covariance_kernel2_gpu,6546,1,1,40024,128,24,0,24,0,1,5123000,
covariance_kernel1_gpu_mem,35976,1,1,40024,128,40984024,0,24,40984000,1,5123000,
covariance_kernel2_gpu_mem,69666,1,1,40024,128,81968040,0,24,81968016,1,5123000,
covariance_kernel1_cpu,704,0,1,1,168,0,0,0,0,1,5124000,
covariance_kernel2_cpu,581,0,1,1,168,0,0,0,0,1,5124000,
covariance_kernel1_gpu,6645,1,1,40032,128,24,0,24,0,1,5124000,
covariance_kernel2_gpu,6547,1,1,40032,128,24,0,24,0,1,5124000,
covariance_kernel1_gpu_mem,30190,1,1,40032,128,40992024,0,24,40992000,1,5124000,
covariance_kernel2_gpu_mem,58559,1,1,40032,128,81984040,0,24,81984016,1,5124000,
covariance_kernel1_cpu,715,0,1,1,168,0,0,0,0,1,5125000,
covariance_kernel2_cpu,583,0,1,1,168,0,0,0,0,1,5125000,
covariance_kernel1_gpu,6636,1,1,40040,128,24,0,24,0,1,5125000,
covariance_kernel2_gpu,6553,1,1,40040,128,24,0,24,0,1,5125000,
covariance_kernel1_gpu_mem,36276,1,1,40040,128,41000024,0,24,41000000,1,5125000,
covariance_kernel2_gpu_mem,72567,1,1,40040,128,82000040,0,24,82000016,1,5125000,
covariance_kernel1_cpu,692,0,1,1,168,0,0,0,0,1,5126000,
covariance_kernel2_cpu,564,0,1,1,168,0,0,0,0,1,5126000,
covariance_kernel1_gpu,6667,1,1,40047,128,24,0,24,0,1,5126000,
covariance_kernel2_gpu,6544,1,1,40047,128,24,0,24,0,1,5126000,
covariance_kernel1_gpu_mem,36553,1,1,40047,128,41008024,0,24,41008000,1,5126000,
covariance_kernel2_gpu_mem,70552,1,1,40047,128,82016040,0,24,82016016,1,5126000,
covariance_kernel1_cpu,692,0,1,1,168,0,0,0,0,1,5127000,
covariance_kernel2_cpu,568,0,1,1,168,0,0,0,0,1,5127000,
covariance_kernel1_gpu,6693,1,1,40055,128,24,0,24,0,1,5127000,
covariance_kernel2_gpu,6566,1,1,40055,128,24,0,24,0,1,5127000,
covariance_kernel1_gpu_mem,35851,1,1,40055,128,41016024,0,24,41016000,1,5127000,
covariance_kernel2_gpu_mem,70244,1,1,40055,128,82032040,0,24,82032016,1,5127000,
covariance_kernel1_cpu,692,0,1,1,168,0,0,0,0,1,5128000,
covariance_kernel2_cpu,582,0,1,1,168,0,0,0,0,1,5128000,
covariance_kernel1_gpu,6681,1,1,40063,128,24,0,24,0,1,5128000,
covariance_kernel2_gpu,6556,1,1,40063,128,24,0,24,0,1,5128000,
covariance_kernel1_gpu_mem,35804,1,1,40063,128,41024024,0,24,41024000,1,5128000,
covariance_kernel2_gpu_mem,68363,1,1,40063,128,82048040,0,24,82048016,1,5128000,
covariance_kernel1_cpu,743,0,1,1,168,0,0,0,0,1,5129000,
covariance_kernel2_cpu,569,0,1,1,168,0,0,0,0,1,5129000,
covariance_kernel1_gpu,6657,1,1,40071,128,24,0,24,0,1,5129000,
covariance_kernel2_gpu,6555,1,1,40071,128,24,0,24,0,1,5129000,
covariance_kernel1_gpu_mem,30252,1,1,40071,128,41032024,0,24,41032000,1,5129000,
covariance_kernel2_gpu_mem,59199,1,1,40071,128,82064040,0,24,82064016,1,5129000,
covariance_kernel1_cpu,688,0,1,1,168,0,0,0,0,1,5130000,
covariance_kernel2_cpu,585,0,1,1,168,0,0,0,0,1,5130000,
covariance_kernel1_gpu,5193,1,1,40079,128,24,0,24,0,1,5130000,
covariance_kernel2_gpu,5025,1,1,40079,128,24,0,24,0,1,5130000,
covariance_kernel1_gpu_mem,34181,1,1,40079,128,41040024,0,24,41040000,1,5130000,
covariance_kernel2_gpu_mem,53964,1,1,40079,128,82080040,0,24,82080016,1,5130000,
covariance_kernel1_cpu,687,0,1,1,168,0,0,0,0,1,5131000,
covariance_kernel2_cpu,575,0,1,1,168,0,0,0,0,1,5131000,
covariance_kernel1_gpu,6678,1,1,40086,128,24,0,24,0,1,5131000,
covariance_kernel2_gpu,6577,1,1,40086,128,24,0,24,0,1,5131000,
covariance_kernel1_gpu_mem,36291,1,1,40086,128,41048024,0,24,41048000,1,5131000,
covariance_kernel2_gpu_mem,72129,1,1,40086,128,82096040,0,24,82096016,1,5131000,
covariance_kernel1_cpu,691,0,1,1,168,0,0,0,0,1,5132000,
covariance_kernel2_cpu,579,0,1,1,168,0,0,0,0,1,5132000,
covariance_kernel1_gpu,6682,1,1,40094,128,24,0,24,0,1,5132000,
