kernel,runtime,gpu,collapse,num_teams,num_threads,mem_to,mem_alloc,mem_from,mem_delete,num_var,N1,N2
transpose_kernel_gpu_collapse_mem,13888,1,2,240,256,4160008,4160000,4160008,4160000,2,100,5200
transpose_kernel_gpu,1425,1,1,21,256,8,0,8,0,2,100,5200
transpose_kernel_gpu_collapse,5120,1,2,240,256,8,0,8,0,2,100,5200



transpose_kernel_cpu,7573,0,1,1,48,0,0,0,0,2,100,600
transpose_kernel_cpu_collapse,123,0,2,1,48,0,0,0,0,2,100,600
transpose_kernel_gpu_mem,2030,1,1,3,256,480008,480000,480008,480000,2,100,600
transpose_kernel_gpu_collapse_mem,975,1,2,235,256,480008,480000,480008,480000,2,100,600
transpose_kernel_gpu,531,1,1,3,256,8,0,8,0,2,100,600
transpose_kernel_gpu_collapse,463,1,2,235,256,8,0,8,0,2,100,600

transpose_kernel_cpu,2008,0,1,1,48,0,0,0,0,2,100,700
transpose_kernel_cpu_collapse,144,0,2,1,48,0,0,0,0,2,100,700
transpose_kernel_gpu_mem,2057,1,1,3,256,560008,560000,560008,560000,2,100,700
transpose_kernel_gpu_collapse_mem,977,1,2,240,256,560008,560000,560008,560000,2,100,700
transpose_kernel_gpu,497,1,1,3,256,8,0,8,0,2,100,700
transpose_kernel_gpu_collapse,9857,1,2,240,256,8,0,8,0,2,100,700

transpose_kernel_cpu,3056,0,1,1,48,0,0,0,0,2,100,800
transpose_kernel_cpu_collapse,216,0,2,1,48,0,0,0,0,2,100,800
transpose_kernel_gpu_mem,2021,1,1,4,256,640008,640000,640008,640000,2,100,800
transpose_kernel_gpu_collapse_mem,1070,1,2,240,256,640008,640000,640008,640000,2,100,800
transpose_kernel_gpu,507,1,1,4,256,8,0,8,0,2,100,800
transpose_kernel_gpu_collapse,456,1,2,240,256,8,0,8,0,2,100,800
transpose_kernel_cpu,5427,0,1,1,48,0,0,0,0,2,100,900
transpose_kernel_cpu_collapse,114,0,2,1,48,0,0,0,0,2,100,900
transpose_kernel_gpu_mem,2064,1,1,4,256,720008,720000,720008,720000,2,100,900
transpose_kernel_gpu_collapse_mem,1021,1,2,240,256,720008,720000,720008,720000,2,100,900
transpose_kernel_gpu,500,1,1,4,256,8,0,8,0,2,100,900
transpose_kernel_gpu_collapse,451,1,2,240,256,8,0,8,0,2,100,900
00
transpose_kernel_cpu,11261,0,1,1,48,0,0,0,0,2,1100,100
transpose_kernel_cpu_collapse,8102,0,2,1,48,0,0,0,0,2,1100,100
transpose_kernel_gpu_mem,2501,1,1,1,256,880008,880000,880008,880000,2,1100,100
transpose_kernel_gpu_collapse_mem,1073,1,2,240,256,880008,880000,880008,880000,2,1100,100
transpose_kernel_gpu,1809,1,1,1,256,8,0,8,0,2,1100,100
transpose_kernel_gpu_collapse,511,1,2,240,256,8,0,8,0,2,1100,100
transpose_kernel_cpu,3161,0,1,1,48,0,0,0,0,2,1100,200
transpose_kernel_cpu_collapse,159,0,2,1,48,0,0,0,0,2,1100,200
transpose_kernel_gpu_mem,19589,1,1,1,256,1760008,1760000,1760008,1760000,2,1100,200
transpose_kernel_gpu_collapse_mem,2366,1,2,240,256,1760008,1760000,1760008,1760000,2,1100,200
transpose_kernel_gpu,999,1,1,1,256,8,0,8,0,2,1100,200
transpose_kernel_gpu_collapse,461,1,2,240,256,8,0,8,0,2,1100,200


0
transpose_kernel_cpu,4426,0,1,1,48,0,0,0,0,2,1100,300
transpose_kernel_cpu_collapse,178,0,2,1,48,0,0,0,0,2,1100,300
transpose_kernel_gpu_mem,21057,1,1,2,256,2640008,2640000,2640008,2640000,2,1100,300
transpose_kernel_gpu_collapse_mem,10860,1,2,240,256,2640008,2640000,2640008,2640000,2,1100,300
transpose_kernel_gpu,2915,1,1,2,256,8,0,8,0,2,1100,300
transpose_kernel_gpu_collapse,512,1,2,240,256,8,0,8,0,2,1100,300
0
transpose_kernel_cpu,56002,0,1,1,48,0,0,0,0,2,1100,400
transpose_kernel_cpu_collapse,613,0,2,1,48,0,0,0,0,2,1100,400
transpose_kernel_gpu_mem,32139,1,1,2,256,3520008,3520000,3520008,3520000,2,1100,400
transpose_kernel_gpu_collapse_mem,15356,1,2,240,256,3520008,3520000,3520008,3520000,2,1100,400
transpose_kernel_gpu,5026,1,1,2,256,8,0,8,0,2,1100,400
transpose_kernel_gpu_collapse,1241,1,2,240,256,8,0,8,0,2,1100,400

transpose_kernel_cpu,1711,0,1,1,48,0,0,0,0,2,1200,100
transpose_kernel_cpu_collapse,189,0,2,1,48,0,0,0,0,2,1200,100
transpose_kernel_gpu_mem,17749,1,1,1,256,960008,960000,960008,960000,2,1200,100
transpose_kernel_gpu_collapse_mem,1531,1,2,240,256,960008,960000,960008,960000,2,1200,100
transpose_kernel_gpu,1036,1,1,1,256,8,0,8,0,2,1200,100
transpose_kernel_gpu_collapse,451,1,2,240,256,8,0,8,0,2,1200,100
transpose_kernel_cpu,6464,0,1,1,48,0,0,0,0,2,1200,200
transpose_kernel_cpu_collapse,6183,0,2,1,48,0,0,0,0,2,1200,200
transpose_kernel_gpu_mem,25496,1,1,1,256,1920008,1920000,1920008,1920000,2,1200,200
transpose_kernel_gpu_collapse_mem,2223,1,2,240,256,1920008,1920000,1920008,1920000,2,1200,200
transpose_kernel_gpu,12465,1,1,1,256,8,0,8,0,2,1200,200
transpose_kernel_gpu_collapse,1345,1,2,240,256,8,0,8,0,2,1200,200
transpose_kernel_cpu,4863,0,1,1,48,0,0,0,0,2,1200,300
transpose_kernel_cpu_collapse,319,0,2,1,48,0,0,0,0,2,1200,300
transpose_kernel_gpu_mem,27304,1,1,2,256,2880008,2880000,2880008,2880000,2,1200,300
transpose_kernel_gpu_collapse_mem,11367,1,2,240,256,2880008,2880000,2880008,2880000,2,1200,300
transpose_kernel_gpu,2981,1,1,2,256,8,0,8,0,2,1200,300
transpose_kernel_gpu_collapse,475,1,2,240,256,8,0,8,0,2,1200,300
0
transpose_kernel_cpu,14534,0,1,1,48,0,0,0,0,2,1200,400
transpose_kernel_cpu_collapse,218,0,2,1,48,0,0,0,0,2,1200,400
transpose_kernel_gpu_mem,17262,1,1,2,256,3840008,3840000,3840008,3840000,2,1200,400
transpose_kernel_gpu_collapse_mem,15590,1,2,240,256,3840008,3840000,3840008,3840000,2,1200,400
transpose_kernel_gpu,5103,1,1,2,256,8,0,8,0,2,1200,400
transpose_kernel_gpu_collapse,1237,1,2,240,256,8,0,8,0,2,1200,400
transpose_kernel_cpu,1801,0,1,1,48,0,0,0,0,2,1300,100
transpose_kernel_cpu_collapse,181,0,2,1,48,0,0,0,0,2,1300,100
transpose_kernel_gpu_mem,26956,1,1,1,256,1040008,1040000,1040008,1040000,2,1300,100
transpose_kernel_gpu_collapse_mem,1710,1,2,240,256,1040008,1040000,1040008,1040000,2,1300,100
transpose_kernel_gpu,15009,1,1,1,256,8,0,8,0,2,1300,100
transpose_kernel_gpu_collapse,493,1,2,240,256,8,0,8,0,2,1300,100
transpose_kernel_cpu,6611,0,1,1,48,0,0,0,0,2,1300,200
transpose_kernel_cpu_collapse,230,0,2,1,48,0,0,0,0,2,1300,200
transpose_kernel_gpu_mem,21558,1,1,1,256,2080008,2080000,2080008,2080000,2,1300,200
transpose_kernel_gpu_collapse_mem,9141,1,2,240,256,2080008,2080000,2080008,2080000,2,1300,200
transpose_kernel_gpu,5737,1,1,1,256,8,0,8,0,2,1300,200
transpose_kernel_gpu_collapse,1154,1,2,240,256,8,0,8,0,2,1300,200
0
transpose_kernel_cpu,5287,0,1,1,48,0,0,0,0,2,1300,300
transpose_kernel_cpu_collapse,200,0,2,1,48,0,0,0,0,2,1300,300
transpose_kernel_gpu_mem,30223,1,1,2,256,3120008,3120000,3120008,3120000,2,1300,300
transpose_kernel_gpu_collapse_mem,15581,1,2,240,256,3120008,3120000,3120008,3120000,2,1300,300
transpose_kernel_gpu,5011,1,1,2,256,8,0,8,0,2,1300,300
transpose_kernel_gpu_collapse,1660,1,2,240,256,8,0,8,0,2,1300,300
transpose_kernel_cpu,6870,0,1,1,48,0,0,0,0,2,1300,400
transpose_kernel_cpu_collapse,847,0,2,1,48,0,0,0,0,2,1300,400
transpose_kernel_gpu_mem,24756,1,1,2,256,4160008,4160000,4160008,4160000,2,1300,400
transpose_kernel_gpu_collapse_mem,14905,1,2,240,256,4160008,4160000,4160008,4160000,2,1300,400
transpose_kernel_gpu,5351,1,1,2,256,8,0,8,0,2,1300,400
transpose_kernel_gpu_collapse,1277,1,2,240,256,8,0,8,0,2,1300,400

transpose_kernel_cpu,8223,0,1,1,48,0,0,0,0,2,1400,100
transpose_kernel_cpu_collapse,184,0,2,1,48,0,0,0,0,2,1400,100
transpose_kernel_gpu_mem,22202,1,1,1,256,1120008,1120000,1120008,1120000,2,1400,100
transpose_kernel_gpu_collapse_mem,1890,1,2,240,256,1120008,1120000,1120008,1120000,2,1400,100
transpose_kernel_gpu,6254,1,1,1,256,8,0,8,0,2,1400,100
transpose_kernel_gpu_collapse,1183,1,2,240,256,8,0,8,0,2,1400,100
transpose_kernel_cpu,7457,0,1,1,48,0,0,0,0,2,1400,200
transpose_kernel_cpu_collapse,228,0,2,1,48,0,0,0,0,2,1400,200
transpose_kernel_gpu_mem,25526,1,1,1,256,2240008,2240000,2240008,2240000,2,1400,200
transpose_kernel_gpu_collapse_mem,2264,1,2,240,256,2240008,2240000,2240008,2240000,2,1400,200
transpose_kernel_gpu,7600,1,1,1,256,8,0,8,0,2,1400,200
transpose_kernel_gpu_collapse,1272,1,2,240,256,8,0,8,0,2,1400,200

transpose_kernel_cpu,3607,0,1,1,48,0,0,0,0,2,1400,300
transpose_kernel_cpu_collapse,422,0,2,1,48,0,0,0,0,2,1400,300
transpose_kernel_gpu_mem,10015,1,1,2,256,3360008,3360000,3360008,3360000,2,1400,300
transpose_kernel_gpu_collapse_mem,2262,1,2,240,256,3360008,3360000,3360008,3360000,2,1400,300
transpose_kernel_gpu,1168,1,1,2,256,8,0,8,0,2,1400,300
transpose_kernel_gpu_collapse,464,1,2,240,256,8,0,8,0,2,1400,300
00
transpose_kernel_cpu,8364,0,1,1,48,0,0,0,0,2,1500,100
transpose_kernel_cpu_collapse,361,0,2,1,48,0,0,0,0,2,1500,100
transpose_kernel_gpu_mem,23921,1,1,1,256,1200008,1200000,1200008,1200000,2,1500,100
transpose_kernel_gpu_collapse_mem,2028,1,2,240,256,1200008,1200000,1200008,1200000,2,1500,100
transpose_kernel_gpu,1209,1,1,1,256,8,0,8,0,2,1500,100
transpose_kernel_gpu_collapse,455,1,2,240,256,8,0,8,0,2,1500,100
0
transpose_kernel_cpu,4082,0,1,1,48,0,0,0,0,2,1500,200
transpose_kernel_cpu_collapse,2099,0,2,1,48,0,0,0,0,2,1500,200
transpose_kernel_gpu_mem,20625,1,1,1,256,2400008,2400000,2400008,2400000,2,1500,200
transpose_kernel_gpu_collapse_mem,2638,1,2,240,256,2400008,2400000,2400008,2400000,2,1500,200
transpose_kernel_gpu,4775,1,1,1,256,8,0,8,0,2,1500,200
transpose_kernel_gpu_collapse,473,1,2,240,256,8,0,8,0,2,1500,200
transpose_kernel_cpu,6075,0,1,1,48,0,0,0,0,2,1500,300
transpose_kernel_cpu_collapse,232,0,2,1,48,0,0,0,0,2,1500,300
transpose_kernel_gpu_mem,25794,1,1,2,256,3600008,3600000,3600008,3600000,2,1500,300
transpose_kernel_gpu_collapse_mem,13213,1,2,240,256,3600008,3600000,3600008,3600000,2,1500,300
transpose_kernel_gpu,4647,1,1,2,256,8,0,8,0,2,1500,300
transpose_kernel_gpu_collapse,1440,1,2,240,256,8,0,8,0,2,1500,300
transpose_kernel_cpu,5841,0,1,1,48,0,0,0,0,2,1600,100
transpose_kernel_cpu_collapse,214,0,2,1,48,0,0,0,0,2,1600,100
transpose_kernel_gpu_mem,9720,1,1,1,256,1280008,1280000,1280008,1280000,2,1600,100
transpose_kernel_gpu_collapse_mem,2174,1,2,240,256,1280008,1280000,1280008,1280000,2,1600,100
transpose_kernel_gpu,1708,1,1,1,256,8,0,8,0,2,1600,100
transpose_kernel_gpu_collapse,478,1,2,240,256,8,0,8,0,2,1600,100
00
transpose_kernel_cpu,4405,0,1,1,48,0,0,0,0,2,1600,200
transpose_kernel_cpu_collapse,155,0,2,1,48,0,0,0,0,2,1600,200
transpose_kernel_gpu_mem,28535,1,1,1,256,2560008,2560000,2560008,2560000,2,1600,200
transpose_kernel_gpu_collapse_mem,10846,1,2,240,256,2560008,2560000,2560008,2560000,2,1600,200
transpose_kernel_gpu,3033,1,1,1,256,8,0,8,0,2,1600,200
transpose_kernel_gpu_collapse,502,1,2,240,256,8,0,8,0,2,1600,200

transpose_kernel_cpu,4389,0,1,1,48,0,0,0,0,2,1600,300
transpose_kernel_cpu_collapse,255,0,2,1,48,0,0,0,0,2,1600,300
transpose_kernel_gpu_mem,35207,1,1,2,256,3840008,3840000,3840008,3840000,2,1600,300
transpose_kernel_gpu_collapse_mem,2649,1,2,240,256,3840008,3840000,3840008,3840000,2,1600,300
transpose_kernel_gpu,2905,1,1,2,256,8,0,8,0,2,1600,300
transpose_kernel_gpu_collapse,1193,1,2,240,256,8,0,8,0,2,1600,300


transpose_kernel_cpu,13803,0,1,1,48,0,0,0,0,2,1700,100
transpose_kernel_cpu_collapse,172,0,2,1,48,0,0,0,0,2,1700,100
transpose_kernel_gpu_mem,9062,1,1,1,256,1360008,1360000,1360008,1360000,2,1700,100
transpose_kernel_gpu_collapse_mem,2064,1,2,240,256,1360008,1360000,1360008,1360000,2,1700,100
transpose_kernel_gpu,1304,1,1,1,256,8,0,8,0,2,1700,100
transpose_kernel_gpu_collapse,483,1,2,240,256,8,0,8,0,2,1700,100
transpose_kernel_cpu,7659,0,1,1,48,0,0,0,0,2,1700,200
transpose_kernel_cpu_collapse,25023,0,2,1,48,0,0,0,0,2,1700,200
transpose_kernel_gpu_mem,15834,1,1,1,256,2720008,2720000,2720008,2720000,2,1700,200
transpose_kernel_gpu_collapse_mem,2573,1,2,240,256,2720008,2720000,2720008,2720000,2,1700,200
transpose_kernel_gpu,1324,1,1,1,256,8,0,8,0,2,1700,200
transpose_kernel_gpu_collapse,490,1,2,240,256,8,0,8,0,2,1700,200
transpose_kernel_cpu,6932,0,1,1,48,0,0,0,0,2,1700,300
transpose_kernel_cpu_collapse,332,0,2,1,48,0,0,0,0,2,1700,300
transpose_kernel_gpu_mem,24508,1,1,2,256,4080008,4080000,4080008,4080000,2,1700,300
transpose_kernel_gpu_collapse_mem,15468,1,2,240,256,4080008,4080000,4080008,4080000,2,1700,300
transpose_kernel_gpu,4992,1,1,2,256,8,0,8,0,2,1700,300
transpose_kernel_gpu_collapse,1319,1,2,240,256,8,0,8,0,2,1700,300
0
transpose_kernel_cpu,2457,0,1,1,48,0,0,0,0,2,1800,100
transpose_kernel_cpu_collapse,377,0,2,1,48,0,0,0,0,2,1800,100
transpose_kernel_gpu_mem,15706,1,1,1,256,1440008,1440000,1440008,1440000,2,1800,100
transpose_kernel_gpu_collapse_mem,6543,1,2,240,256,1440008,1440000,1440008,1440000,2,1800,100
transpose_kernel_gpu,3963,1,1,1,256,8,0,8,0,2,1800,100
transpose_kernel_gpu_collapse,1181,1,2,240,256,8,0,8,0,2,1800,100
transpose_kernel_cpu,4887,0,1,1,48,0,0,0,0,2,1800,200
transpose_kernel_cpu_collapse,354,0,2,1,48,0,0,0,0,2,1800,200
transpose_kernel_gpu_mem,27019,1,1,1,256,2880008,2880000,2880008,2880000,2,1800,200
transpose_kernel_gpu_collapse_mem,11141,1,2,240,256,2880008,2880000,2880008,2880000,2,1800,200
transpose_kernel_gpu,2926,1,1,1,256,8,0,8,0,2,1800,200
transpose_kernel_gpu_collapse,496,1,2,240,256,8,0,8,0,2,1800,200
transpose_kernel_cpu,4033,0,1,1,48,0,0,0,0,2,1900,100
transpose_kernel_cpu_collapse,182,0,2,1,48,0,0,0,0,2,1900,100
transpose_kernel_gpu_mem,9263,1,1,1,256,1520008,1520000,1520008,1520000,2,1900,100
transpose_kernel_gpu_collapse_mem,2041,1,2,240,256,1520008,1520000,1520008,1520000,2,1900,100
transpose_kernel_gpu,1404,1,1,1,256,8,0,8,0,2,1900,100
transpose_kernel_gpu_collapse,471,1,2,240,256,8,0,8,0,2,1900,100

transpose_kernel_cpu,17483,0,1,1,48,0,0,0,0,2,1900,200
transpose_kernel_cpu_collapse,4518,0,2,1,48,0,0,0,0,2,1900,200
transpose_kernel_gpu_mem,11914,1,1,1,256,3040008,3040000,3040008,3040000,2,1900,200
transpose_kernel_gpu_collapse_mem,2374,1,2,240,256,3040008,3040000,3040008,3040000,2,1900,200
transpose_kernel_gpu,1397,1,1,1,256,8,0,8,0,2,1900,200
transpose_kernel_gpu_collapse,478,1,2,240,256,8,0,8,0,2,1900,200
transpose_kernel_cpu,2751,0,1,1,48,0,0,0,0,2,2000,100
transpose_kernel_cpu_collapse,170,0,2,1,48,0,0,0,0,2,2000,100
transpose_kernel_gpu_mem,18034,1,1,1,256,1600008,1600000,1600008,1600000,2,2000,100
transpose_kernel_gpu_collapse_mem,2314,1,2,240,256,1600008,1600000,1600008,1600000,2,2000,100
transpose_kernel_gpu,4853,1,1,1,256,8,0,8,0,2,2000,100
transpose_kernel_gpu_collapse,3346,1,2,240,256,8,0,8,0,2,2000,100
transpose_kernel_cpu,30456,0,1,1,48,0,0,0,0,2,2000,200
transpose_kernel_cpu_collapse,232,0,2,1,48,0,0,0,0,2,2000,200
transpose_kernel_gpu_mem,23462,1,1,1,256,3200008,3200000,3200008,3200000,2,2000,200
transpose_kernel_gpu_collapse_mem,15020,1,2,240,256,3200008,3200000,3200008,3200000,2,2000,200
transpose_kernel_gpu,5131,1,1,1,256,8,0,8,0,2,2000,200
transpose_kernel_gpu_collapse,1629,1,2,240,256,8,0,8,0,2,2000,200

transpose_kernel_cpu,2724,0,1,1,48,0,0,0,0,2,200,1000
transpose_kernel_cpu_collapse,16764,0,2,1,48,0,0,0,0,2,200,1000
transpose_kernel_gpu_mem,21187,1,1,4,256,1600008,1600000,1600008,1600000,2,200,1000
transpose_kernel_gpu_collapse_mem,1260,1,2,240,256,1600008,1600000,1600008,1600000,2,200,1000
transpose_kernel_gpu,554,1,1,4,256,8,0,8,0,2,200,1000
transpose_kernel_gpu_collapse,458,1,2,240,256,8,0,8,0,2,200,1000
transpose_kernel_cpu,6433,0,1,1,48,0,0,0,0,2,200,100
transpose_kernel_cpu_collapse,136,0,2,1,48,0,0,0,0,2,200,100
transpose_kernel_gpu_mem,2062,1,1,1,256,160008,160000,160008,160000,2,200,100
transpose_kernel_gpu_collapse_mem,900,1,2,79,256,160008,160000,160008,160000,2,200,100
transpose_kernel_gpu,577,1,1,1,256,8,0,8,0,2,200,100
transpose_kernel_gpu_collapse,461,1,2,79,256,8,0,8,0,2,200,100

transpose_kernel_cpu,3057,0,1,1,48,0,0,0,0,2,200,1100
transpose_kernel_cpu_collapse,121,0,2,1,48,0,0,0,0,2,200,1100
transpose_kernel_gpu_mem,5412,1,1,5,256,1760008,1760000,1760008,1760000,2,200,1100
transpose_kernel_gpu_collapse_mem,1184,1,2,240,256,1760008,1760000,1760008,1760000,2,200,1100
transpose_kernel_gpu,552,1,1,5,256,8,0,8,0,2,200,1100
transpose_kernel_gpu_collapse,472,1,2,240,256,8,0,8,0,2,200,1100
0
transpose_kernel_cpu,3235,0,1,1,48,0,0,0,0,2,200,1200
transpose_kernel_cpu_collapse,2479,0,2,1,48,0,0,0,0,2,200,1200
transpose_kernel_gpu_mem,15980,1,1,5,256,1920008,1920000,1920008,1920000,2,200,1200
transpose_kernel_gpu_collapse_mem,2193,1,2,240,256,1920008,1920000,1920008,1920000,2,200,1200
transpose_kernel_gpu,577,1,1,5,256,8,0,8,0,2,200,1200
transpose_kernel_gpu_collapse,479,1,2,240,256,8,0,8,0,2,200,1200

transpose_kernel_cpu,5386,0,1,1,48,0,0,0,0,2,200,1300
transpose_kernel_cpu_collapse,194,0,2,1,48,0,0,0,0,2,200,1300
transpose_kernel_gpu_mem,21411,1,1,6,256,2080008,2080000,2080008,2080000,2,200,1300
transpose_kernel_gpu_collapse_mem,8994,1,2,240,256,2080008,2080000,2080008,2080000,2,200,1300
transpose_kernel_gpu,562,1,1,6,256,8,0,8,0,2,200,1300
transpose_kernel_gpu_collapse,1376,1,2,240,256,8,0,8,0,2,200,1300
0
transpose_kernel_cpu,1556,0,1,1,48,0,0,0,0,2,200,1400
transpose_kernel_cpu_collapse,338,0,2,1,48,0,0,0,0,2,200,1400
transpose_kernel_gpu_mem,7452,1,1,6,256,2240008,2240000,2240008,2240000,2,200,1400
transpose_kernel_gpu_collapse_mem,1445,1,2,240,256,2240008,2240000,2240008,2240000,2,200,1400
transpose_kernel_gpu,553,1,1,6,256,8,0,8,0,2,200,1400
transpose_kernel_gpu_collapse,468,1,2,240,256,8,0,8,0,2,200,1400
0

transpose_kernel_cpu,6880,0,1,1,48,0,0,0,0,2,200,1500
transpose_kernel_cpu_collapse,180,0,2,1,48,0,0,0,0,2,200,1500
transpose_kernel_gpu_mem,26815,1,1,6,256,2400008,2400000,2400008,2400000,2,200,1500
transpose_kernel_gpu_collapse_mem,4584,1,2,240,256,2400008,2400000,2400008,2400000,2,200,1500
transpose_kernel_gpu,613,1,1,6,256,8,0,8,0,2,200,1500
transpose_kernel_gpu_collapse,987,1,2,240,256,8,0,8,0,2,200,1500
0
transpose_kernel_cpu,4261,0,1,1,48,0,0,0,0,2,200,1600
transpose_kernel_cpu_collapse,210,0,2,1,48,0,0,0,0,2,200,1600
transpose_kernel_gpu_mem,22563,1,1,7,256,2560008,2560000,2560008,2560000,2,200,1600
transpose_kernel_gpu_collapse_mem,15154,1,2,240,256,2560008,2560000,2560008,2560000,2,200,1600
transpose_kernel_gpu,1870,1,1,7,256,8,0,8,0,2,200,1600
transpose_kernel_gpu_collapse,527,1,2,240,256,8,0,8,0,2,200,1600
transpose_kernel_cpu,4708,0,1,1,48,0,0,0,0,2,200,1700
transpose_kernel_cpu_collapse,198,0,2,1,48,0,0,0,0,2,200,1700
transpose_kernel_gpu_mem,27511,1,1,7,256,2720008,2720000,2720008,2720000,2,200,1700
transpose_kernel_gpu_collapse_mem,11435,1,2,240,256,2720008,2720000,2720008,2720000,2,200,1700
transpose_kernel_gpu,573,1,1,7,256,8,0,8,0,2,200,1700
transpose_kernel_gpu_collapse,574,1,2,240,256,8,0,8,0,2,200,1700
0
transpose_kernel_cpu,4839,0,1,1,48,0,0,0,0,2,200,1800
transpose_kernel_cpu_collapse,181,0,2,1,48,0,0,0,0,2,200,1800
transpose_kernel_gpu_mem,27827,1,1,8,256,2880008,2880000,2880008,2880000,2,200,1800
transpose_kernel_gpu_collapse_mem,11214,1,2,240,256,2880008,2880000,2880008,2880000,2,200,1800
transpose_kernel_gpu,587,1,1,8,256,8,0,8,0,2,200,1800
transpose_kernel_gpu_collapse,534,1,2,240,256,8,0,8,0,2,200,1800

transpose_kernel_cpu,14943,0,1,1,48,0,0,0,0,2,200,1900
transpose_kernel_cpu_collapse,204,0,2,1,48,0,0,0,0,2,200,1900
transpose_kernel_gpu_mem,22964,1,1,8,256,3040008,3040000,3040008,3040000,2,200,1900
transpose_kernel_gpu_collapse_mem,1962,1,2,240,256,3040008,3040000,3040008,3040000,2,200,1900
transpose_kernel_gpu,580,1,1,8,256,8,0,8,0,2,200,1900
transpose_kernel_gpu_collapse,472,1,2,240,256,8,0,8,0,2,200,1900

0
transpose_kernel_cpu,8776,0,1,1,48,0,0,0,0,2,200,2000
transpose_kernel_cpu_collapse,207,0,2,1,48,0,0,0,0,2,200,2000
transpose_kernel_gpu_mem,23243,1,1,8,256,3200008,3200000,3200008,3200000,2,200,2000
transpose_kernel_gpu_collapse_mem,12044,1,2,240,256,3200008,3200000,3200008,3200000,2,200,2000
transpose_kernel_gpu,589,1,1,8,256,8,0,8,0,2,200,2000
transpose_kernel_gpu_collapse,504,1,2,240,256,8,0,8,0,2,200,2000


transpose_kernel_cpu,3581,0,1,1,48,0,0,0,0,2,200,200
transpose_kernel_cpu_collapse,12029,0,2,1,48,0,0,0,0,2,200,200
transpose_kernel_gpu_mem,14107,1,1,1,256,320008,320000,320008,320000,2,200,200
transpose_kernel_gpu_collapse_mem,887,1,2,157,256,320008,320000,320008,320000,2,200,200
transpose_kernel_gpu,534,1,1,1,256,8,0,8,0,2,200,200
transpose_kernel_gpu_collapse,438,1,2,157,256,8,0,8,0,2,200,200
transpose_kernel_cpu,5592,0,1,1,48,0,0,0,0,2,200,2100
transpose_kernel_cpu_collapse,207,0,2,1,48,0,0,0,0,2,200,2100
transpose_kernel_gpu_mem,33739,1,1,9,256,3360008,3360000,3360008,3360000,2,200,2100
transpose_kernel_gpu_collapse_mem,20922,1,2,240,256,3360008,3360000,3360008,3360000,2,200,2100
transpose_kernel_gpu,1277,1,1,9,256,8,0,8,0,2,200,2100
transpose_kernel_gpu_collapse,483,1,2,240,256,8,0,8,0,2,200,2100
0
transpose_kernel_cpu,8796,0,1,1,48,0,0,0,0,2,200,2200
transpose_kernel_cpu_collapse,230,0,2,1,48,0,0,0,0,2,200,2200
transpose_kernel_gpu_mem,30159,1,1,9,256,3520008,3520000,3520008,3520000,2,200,2200
transpose_kernel_gpu_collapse_mem,15814,1,2,240,256,3520008,3520000,3520008,3520000,2,200,2200
transpose_kernel_gpu,594,1,1,9,256,8,0,8,0,2,200,2200
transpose_kernel_gpu_collapse,1147,1,2,240,256,8,0,8,0,2,200,2200
0
transpose_kernel_cpu,413,0,1,1,48,0,0,0,0,2,200,2300
transpose_kernel_cpu_collapse,218,0,2,1,48,0,0,0,0,2,200,2300
transpose_kernel_gpu_mem,25897,1,1,9,256,3680008,3680000,3680008,3680000,2,200,2300
transpose_kernel_gpu_collapse_mem,30020,1,2,240,256,3680008,3680000,3680008,3680000,2,200,2300
transpose_kernel_gpu,594,1,1,9,256,8,0,8,0,2,200,2300
transpose_kernel_gpu_collapse,1413,1,2,240,256,8,0,8,0,2,200,2300


transpose_kernel_cpu,6307,0,1,1,48,0,0,0,0,2,200,2400
transpose_kernel_cpu_collapse,235,0,2,1,48,0,0,0,0,2,200,2400
transpose_kernel_gpu_mem,23751,1,1,10,256,3840008,3840000,3840008,3840000,2,200,2400
transpose_kernel_gpu_collapse_mem,15931,1,2,240,256,3840008,3840000,3840008,3840000,2,200,2400
transpose_kernel_gpu,563,1,1,10,256,8,0,8,0,2,200,2400
transpose_kernel_gpu_collapse,1230,1,2,240,256,8,0,8,0,2,200,2400

transpose_kernel_cpu,4691,0,1,1,48,0,0,0,0,2,200,2500
transpose_kernel_cpu_collapse,172,0,2,1,48,0,0,0,0,2,200,2500
transpose_kernel_gpu_mem,18783,1,1,10,256,4000008,4000000,4000008,4000000,2,200,2500
transpose_kernel_gpu_collapse_mem,2283,1,2,240,256,4000008,4000000,4000008,4000000,2,200,2500
transpose_kernel_gpu,561,1,1,10,256,8,0,8,0,2,200,2500
transpose_kernel_gpu_collapse,480,1,2,240,256,8,0,8,0,2,200,2500
00
transpose_kernel_cpu,6786,0,1,1,48,0,0,0,0,2,200,2600
transpose_kernel_cpu_collapse,165,0,2,1,48,0,0,0,0,2,200,2600
transpose_kernel_gpu_mem,24527,1,1,11,256,4160008,4160000,4160008,4160000,2,200,2600
transpose_kernel_gpu_collapse_mem,14867,1,2,240,256,4160008,4160000,4160008,4160000,2,200,2600
transpose_kernel_gpu,578,1,1,11,256,8,0,8,0,2,200,2600
transpose_kernel_gpu_collapse,1465,1,2,240,256,8,0,8,0,2,200,2600
0
transpose_kernel_cpu,1719,0,1,1,48,0,0,0,0,2,200,300
