kernel,runtime,gpu,collapse,num_teams,num_threads,mem_to,mem_alloc,mem_from,mem_delete,num_var,N1,N2
transpose_kernel_gpu_collapse_mem,165625,1,2,296875,128,304000008,304000000,304000008,304000000,2,10000,3800
transpose_kernel_gpu,16224,1,1,30,128,8,0,8,0,2,10000,3800
transpose_kernel_gpu_collapse,11301,1,2,296875,128,8,0,8,0,2,10000,3800
transpose_kernel_cpu,41649,0,1,1,28,0,0,0,0,2,10000,3900
transpose_kernel_cpu_collapse,32712,0,2,1,28,0,0,0,0,2,10000,3900
transpose_kernel_gpu_mem,143930,1,1,31,128,312000008,312000000,312000008,312000000,2,10000,3900
transpose_kernel_gpu_collapse_mem,164496,1,2,304688,128,312000008,312000000,312000008,312000000,2,10000,3900
transpose_kernel_gpu,16604,1,1,31,128,8,0,8,0,2,10000,3900
transpose_kernel_gpu_collapse,11407,1,2,304688,128,8,0,8,0,2,10000,3900
transpose_kernel_cpu,36154,0,1,1,28,0,0,0,0,2,10000,4000
transpose_kernel_cpu_collapse,30395,0,2,1,28,0,0,0,0,2,10000,4000
transpose_kernel_gpu_mem,165958,1,1,32,128,320000008,320000000,320000008,320000000,2,10000,4000
transpose_kernel_gpu_collapse_mem,202443,1,2,312500,128,320000008,320000000,320000008,320000000,2,10000,4000
transpose_kernel_gpu,18044,1,1,32,128,8,0,8,0,2,10000,4000
transpose_kernel_gpu_collapse,12890,1,2,312500,128,8,0,8,0,2,10000,4000
transpose_kernel_cpu,7096,0,1,1,28,0,0,0,0,2,10000,400
transpose_kernel_cpu_collapse,2051,0,2,1,28,0,0,0,0,2,10000,400
transpose_kernel_gpu_mem,30930,1,1,4,128,32000008,32000000,32000008,32000000,2,10000,400
transpose_kernel_gpu_collapse_mem,20153,1,2,31250,128,32000008,32000000,32000008,32000000,2,10000,400
transpose_kernel_gpu,14911,1,1,4,128,8,0,8,0,2,10000,400
transpose_kernel_gpu_collapse,1720,1,2,31250,128,8,0,8,0,2,10000,400
transpose_kernel_cpu,32378,0,1,1,28,0,0,0,0,2,10000,4100
transpose_kernel_cpu_collapse,29552,0,2,1,28,0,0,0,0,2,10000,4100
transpose_kernel_gpu_mem,162124,1,1,33,128,328000008,328000000,328000008,328000000,2,10000,4100
transpose_kernel_gpu_collapse_mem,193094,1,2,320313,128,328000008,328000000,328000008,328000000,2,10000,4100
transpose_kernel_gpu,18158,1,1,33,128,8,0,8,0,2,10000,4100
transpose_kernel_gpu_collapse,12193,1,2,320313,128,8,0,8,0,2,10000,4100
transpose_kernel_cpu,33884,0,1,1,28,0,0,0,0,2,10000,4200
transpose_kernel_cpu_collapse,28002,0,2,1,28,0,0,0,0,2,10000,4200
transpose_kernel_gpu_mem,161289,1,1,33,128,336000008,336000000,336000008,336000000,2,10000,4200
transpose_kernel_gpu_collapse_mem,193060,1,2,328125,128,336000008,336000000,336000008,336000000,2,10000,4200
transpose_kernel_gpu,19022,1,1,33,128,8,0,8,0,2,10000,4200
transpose_kernel_gpu_collapse,13139,1,2,328125,128,8,0,8,0,2,10000,4200
transpose_kernel_cpu,36503,0,1,1,28,0,0,0,0,2,10000,4300
transpose_kernel_cpu_collapse,31682,0,2,1,28,0,0,0,0,2,10000,4300
transpose_kernel_gpu_mem,174904,1,1,34,128,344000008,344000000,344000008,344000000,2,10000,4300
transpose_kernel_gpu_collapse_mem,203234,1,2,335938,128,344000008,344000000,344000008,344000000,2,10000,4300
transpose_kernel_gpu,19034,1,1,34,128,8,0,8,0,2,10000,4300
transpose_kernel_gpu_collapse,12771,1,2,335938,128,8,0,8,0,2,10000,4300
transpose_kernel_cpu,44268,0,1,1,28,0,0,0,0,2,10000,4400
transpose_kernel_cpu_collapse,24935,0,2,1,28,0,0,0,0,2,10000,4400
transpose_kernel_gpu_mem,174842,1,1,35,128,352000008,352000000,352000008,352000000,2,10000,4400
transpose_kernel_gpu_collapse_mem,200906,1,2,343750,128,352000008,352000000,352000008,352000000,2,10000,4400
transpose_kernel_gpu,17733,1,1,35,128,8,0,8,0,2,10000,4400
transpose_kernel_gpu_collapse,12953,1,2,343750,128,8,0,8,0,2,10000,4400
transpose_kernel_cpu,38892,0,1,1,28,0,0,0,0,2,10000,4500
transpose_kernel_cpu_collapse,28903,0,2,1,28,0,0,0,0,2,10000,4500
transpose_kernel_gpu_mem,173226,1,1,36,128,360000008,360000000,360000008,360000000,2,10000,4500
transpose_kernel_gpu_collapse_mem,205927,1,2,351563,128,360000008,360000000,360000008,360000000,2,10000,4500
transpose_kernel_gpu,19779,1,1,36,128,8,0,8,0,2,10000,4500
transpose_kernel_gpu_collapse,14367,1,2,351563,128,8,0,8,0,2,10000,4500
transpose_kernel_cpu,47637,0,1,1,28,0,0,0,0,2,10000,4600
transpose_kernel_cpu_collapse,31844,0,2,1,28,0,0,0,0,2,10000,4600
transpose_kernel_gpu_mem,181635,1,1,36,128,368000008,368000000,368000008,368000000,2,10000,4600
transpose_kernel_gpu_collapse_mem,216259,1,2,359375,128,368000008,368000000,368000008,368000000,2,10000,4600
transpose_kernel_gpu,18874,1,1,36,128,8,0,8,0,2,10000,4600
transpose_kernel_gpu_collapse,13377,1,2,359375,128,8,0,8,0,2,10000,4600
transpose_kernel_cpu,36162,0,1,1,28,0,0,0,0,2,10000,4700
transpose_kernel_cpu_collapse,28080,0,2,1,28,0,0,0,0,2,10000,4700
