kernel,runtime,gpu,collapse,mem_to,mem_alloc,mem_from,mem_delete,num_var,N1,N2,N3
mm_kernel_gpu_collapse,494090,1,2,0,0,0,0,3,6000,5000,2000
mm_kernel_cpu,23946972,0,1,0,0,0,0,3,6000,4000,10000
mm_kernel_cpu_collapse,23808771,0,2,0,0,0,0,3,6000,4000,10000
mm_kernel_gpu_mem,11333482,1,1,512000000,480000000,480000000,992000000,3,6000,4000,10000
mm_kernel_gpu_mem,2303983,1,2,512000000,480000000,480000000,992000000,3,6000,4000,10000
mm_kernel_gpu,11233803,1,1,0,0,0,0,3,6000,4000,10000
mm_kernel_gpu_collapse,2163915,1,2,0,0,0,0,3,6000,4000,10000
mm_kernel_cpu,23959036,0,1,0,0,0,0,3,6000,4000,10000
mm_kernel_cpu_collapse,23848279,0,2,0,0,0,0,3,6000,4000,10000
mm_kernel_gpu_mem,11453520,1,1,512000000,480000000,480000000,992000000,3,6000,4000,10000
mm_kernel_gpu_mem,2300766,1,2,512000000,480000000,480000000,992000000,3,6000,4000,10000
mm_kernel_gpu,11353065,1,1,0,0,0,0,3,6000,4000,10000
mm_kernel_gpu_collapse,2164899,1,2,0,0,0,0,3,6000,4000,10000
mm_kernel_cpu,3904438,0,1,0,0,0,0,3,6000,5000,3000
mm_kernel_cpu_collapse,4478811,0,2,0,0,0,0,3,6000,5000,3000
mm_kernel_gpu_mem,4299556,1,1,360000000,144000000,144000000,504000000,3,6000,5000,3000
mm_kernel_gpu_mem,798364,1,2,360000000,144000000,144000000,504000000,3,6000,5000,3000
mm_kernel_gpu,4260890,1,1,0,0,0,0,3,6000,5000,3000
mm_kernel_gpu_collapse,764642,1,2,0,0,0,0,3,6000,5000,3000
mm_kernel_cpu,13666659,0,1,0,0,0,0,3,6000,4000,7000
mm_kernel_cpu_collapse,13472371,0,2,0,0,0,0,3,6000,4000,7000
mm_kernel_gpu_mem,7972136,1,1,416000000,336000000,336000000,752000000,3,6000,4000,7000
mm_kernel_gpu_mem,1560425,1,2,416000000,336000000,336000000,752000000,3,6000,4000,7000
mm_kernel_gpu,7890230,1,1,0,0,0,0,3,6000,4000,7000
mm_kernel_gpu_collapse,1502951,1,2,0,0,0,0,3,6000,4000,7000
mm_kernel_cpu,6057659,0,1,0,0,0,0,3,6000,5000,4000
mm_kernel_cpu_collapse,7032149,0,2,0,0,0,0,3,6000,5000,4000
mm_kernel_gpu_mem,5730252,1,1,400000000,192000000,192000000,592000000,3,6000,5000,4000
mm_kernel_gpu_mem,1089646,1,2,400000000,192000000,192000000,592000000,3,6000,5000,4000
mm_kernel_gpu,5673698,1,1,0,0,0,0,3,6000,5000,4000
mm_kernel_gpu_collapse,1049246,1,2,0,0,0,0,3,6000,5000,4000
mm_kernel_cpu,17689869,0,1,0,0,0,0,3,6000,4000,8000
mm_kernel_cpu_collapse,17454897,0,2,0,0,0,0,3,6000,4000,8000
mm_kernel_gpu_mem,9193707,1,1,448000000,384000000,384000000,832000000,3,6000,4000,8000
mm_kernel_gpu_mem,1793750,1,2,448000000,384000000,384000000,832000000,3,6000,4000,8000
mm_kernel_gpu,9047697,1,1,0,0,0,0,3,6000,4000,8000
mm_kernel_gpu_collapse,1730745,1,2,0,0,0,0,3,6000,4000,8000
mm_kernel_cpu,17689869,0,1,0,0,0,0,3,6000,4000,8000
mm_kernel_cpu_collapse,17454897,0,2,0,0,0,0,3,6000,4000,8000
mm_kernel_gpu_mem,9193707,1,1,448000000,384000000,384000000,832000000,3,6000,4000,8000
mm_kernel_gpu_mem,1793750,1,2,448000000,384000000,384000000,832000000,3,6000,4000,8000
mm_kernel_gpu,9047697,1,1,0,0,0,0,3,6000,4000,8000
mm_kernel_gpu_collapse,1730745,1,2,0,0,0,0,3,6000,4000,8000
mm_kernel_cpu,1453921,0,1,0,0,0,0,3,6000,6000,1000
mm_kernel_cpu_collapse,1435577,0,2,0,0,0,0,3,6000,6000,1000
mm_kernel_gpu_mem,1729998,1,1,336000000,48000000,48000000,384000000,3,6000,6000,1000
mm_kernel_gpu_mem,281777,1,2,336000000,48000000,48000000,384000000,3,6000,6000,1000
mm_kernel_gpu,1690727,1,1,0,0,0,0,3,6000,6000,1000
mm_kernel_gpu_collapse,259886,1,2,0,0,0,0,3,6000,6000,1000
mm_kernel_cpu,2871084,0,1,0,0,0,0,3,6000,6000,2000
mm_kernel_cpu_collapse,3001291,0,2,0,0,0,0,3,6000,6000,2000
mm_kernel_gpu_mem,3355187,1,1,384000000,96000000,96000000,480000000,3,6000,6000,2000
mm_kernel_gpu_mem,630149,1,2,384000000,96000000,96000000,480000000,3,6000,6000,2000
mm_kernel_gpu,3324090,1,1,0,0,0,0,3,6000,6000,2000
mm_kernel_gpu_collapse,598525,1,2,0,0,0,0,3,6000,6000,2000
mm_kernel_cpu,2871084,0,1,0,0,0,0,3,6000,6000,2000
mm_kernel_cpu_collapse,3001291,0,2,0,0,0,0,3,6000,6000,2000
mm_kernel_gpu_mem,3355187,1,1,384000000,96000000,96000000,480000000,3,6000,6000,2000
mm_kernel_gpu_mem,630149,1,2,384000000,96000000,96000000,480000000,3,6000,6000,2000
mm_kernel_gpu,3324090,1,1,0,0,0,0,3,6000,6000,2000
mm_kernel_gpu_collapse,598525,1,2,0,0,0,0,3,6000,6000,2000
mm_kernel_cpu,10434437,0,1,0,0,0,0,3,6000,5000,5000
mm_kernel_cpu_collapse,13625060,0,2,0,0,0,0,3,6000,5000,5000
mm_kernel_gpu_mem,7179100,1,1,440000000,240000000,240000000,680000000,3,6000,5000,5000
mm_kernel_gpu_mem,1370524,1,2,440000000,240000000,240000000,680000000,3,6000,5000,5000
mm_kernel_gpu,7108925,1,1,0,0,0,0,3,6000,5000,5000
mm_kernel_gpu_collapse,1324838,1,2,0,0,0,0,3,6000,5000,5000
mm_kernel_cpu,20915931,0,1,0,0,0,0,3,6000,4000,9000
mm_kernel_cpu_collapse,20630118,0,2,0,0,0,0,3,6000,4000,9000
mm_kernel_gpu_mem,10389597,1,1,480000000,432000000,432000000,912000000,3,6000,4000,9000
mm_kernel_gpu_mem,2025377,1,2,480000000,432000000,432000000,912000000,3,6000,4000,9000
mm_kernel_gpu,10226808,1,1,0,0,0,0,3,6000,4000,9000
mm_kernel_gpu_collapse,1955254,1,2,0,0,0,0,3,6000,4000,9000
mm_kernel_cpu,12668474,0,1,0,0,0,0,3,6000,5000,6000
mm_kernel_cpu_collapse,12742249,0,2,0,0,0,0,3,6000,5000,6000
mm_kernel_gpu_mem,8652104,1,1,480000000,288000000,288000000,768000000,3,6000,5000,6000
mm_kernel_gpu_mem,1662397,1,2,480000000,288000000,288000000,768000000,3,6000,5000,6000
mm_kernel_gpu,8592543,1,1,0,0,0,0,3,6000,5000,6000
mm_kernel_gpu_collapse,1607662,1,2,0,0,0,0,3,6000,5000,6000
mm_kernel_cpu,4738358,0,1,0,0,0,0,3,6000,6000,3000
mm_kernel_cpu_collapse,5446725,0,2,0,0,0,0,3,6000,6000,3000
mm_kernel_gpu_mem,5069899,1,1,432000000,144000000,144000000,576000000,3,6000,6000,3000
mm_kernel_gpu_mem,963567,1,2,432000000,144000000,144000000,576000000,3,6000,6000,3000
mm_kernel_gpu,5027160,1,1,0,0,0,0,3,6000,6000,3000
mm_kernel_gpu_collapse,925930,1,2,0,0,0,0,3,6000,6000,3000
mm_kernel_cpu,17134479,0,1,0,0,0,0,3,6000,5000,7000
mm_kernel_cpu_collapse,16872075,0,2,0,0,0,0,3,6000,5000,7000
mm_kernel_gpu_mem,10078561,1,1,520000000,336000000,336000000,856000000,3,6000,5000,7000
mm_kernel_gpu_mem,1960228,1,2,520000000,336000000,336000000,856000000,3,6000,5000,7000
mm_kernel_gpu,9983646,1,1,0,0,0,0,3,6000,5000,7000
mm_kernel_gpu_collapse,1880850,1,2,0,0,0,0,3,6000,5000,7000
mm_kernel_cpu,29458209,0,1,0,0,0,0,3,6000,5000,10000
mm_kernel_cpu_collapse,29859248,0,2,0,0,0,0,3,6000,5000,10000
mm_kernel_gpu_mem,14413116,1,1,640000000,480000000,480000000,1120000000,3,6000,5000,10000
mm_kernel_gpu_mem,2790530,1,2,640000000,480000000,480000000,1120000000,3,6000,5000,10000
mm_kernel_gpu,14309749,1,1,0,0,0,0,3,6000,5000,10000
mm_kernel_gpu_collapse,2704901,1,2,0,0,0,0,3,6000,5000,10000
mm_kernel_cpu,7253666,0,1,0,0,0,0,3,6000,6000,4000
mm_kernel_cpu_collapse,8093368,0,2,0,0,0,0,3,6000,6000,4000
mm_kernel_gpu_mem,6703871,1,1,480000000,192000000,192000000,672000000,3,6000,6000,4000
mm_kernel_gpu_mem,1306294,1,2,480000000,192000000,192000000,672000000,3,6000,6000,4000
mm_kernel_gpu,6640423,1,1,0,0,0,0,3,6000,6000,4000
mm_kernel_gpu_collapse,1262906,1,2,0,0,0,0,3,6000,6000,4000
mm_kernel_cpu,7242274,0,1,0,0,0,0,3,6000,6000,4000
mm_kernel_cpu_collapse,8656595,0,2,0,0,0,0,3,6000,6000,4000
mm_kernel_gpu_mem,6755721,1,1,480000000,192000000,192000000,672000000,3,6000,6000,4000
mm_kernel_gpu_mem,1306801,1,2,480000000,192000000,192000000,672000000,3,6000,6000,4000
mm_kernel_gpu,6680278,1,1,0,0,0,0,3,6000,6000,4000
mm_kernel_gpu_collapse,1260257,1,2,0,0,0,0,3,6000,6000,4000
mm_kernel_cpu,1698611,0,1,0,0,0,0,3,6000,7000,1000
mm_kernel_cpu_collapse,1622764,0,2,0,0,0,0,3,6000,7000,1000
mm_kernel_gpu_mem,2055128,1,1,392000000,48000000,48000000,440000000,3,6000,7000,1000
mm_kernel_gpu_mem,340843,1,2,392000000,48000000,48000000,440000000,3,6000,7000,1000
mm_kernel_gpu,1997202,1,1,0,0,0,0,3,6000,7000,1000
mm_kernel_gpu_collapse,308593,1,2,0,0,0,0,3,6000,7000,1000
mm_kernel_cpu,22277523,0,1,0,0,0,0,3,6000,5000,8000
mm_kernel_cpu_collapse,21954163,0,2,0,0,0,0,3,6000,5000,8000
mm_kernel_gpu_mem,11525935,1,1,560000000,384000000,384000000,944000000,3,6000,5000,8000
mm_kernel_gpu_mem,2238808,1,2,560000000,384000000,384000000,944000000,3,6000,5000,8000
mm_kernel_gpu,11440937,1,1,0,0,0,0,3,6000,5000,8000
mm_kernel_gpu_collapse,2164756,1,2,0,0,0,0,3,6000,5000,8000
mm_kernel_cpu,3354628,0,1,0,0,0,0,3,6000,7000,2000
mm_kernel_cpu_collapse,3536698,0,2,0,0,0,0,3,6000,7000,2000
mm_kernel_gpu_mem,3964973,1,1,448000000,96000000,96000000,544000000,3,6000,7000,2000
mm_kernel_gpu_mem,738638,1,2,448000000,96000000,96000000,544000000,3,6000,7000,2000
mm_kernel_gpu,3930721,1,1,0,0,0,0,3,6000,7000,2000
mm_kernel_gpu_collapse,706845,1,2,0,0,0,0,3,6000,7000,2000
mm_kernel_cpu,12485340,0,1,0,0,0,0,3,6000,6000,5000
mm_kernel_cpu_collapse,16027988,0,2,0,0,0,0,3,6000,6000,5000
mm_kernel_gpu_mem,8531488,1,1,528000000,240000000,240000000,768000000,3,6000,6000,5000
mm_kernel_gpu_mem,1646511,1,2,528000000,240000000,240000000,768000000,3,6000,6000,5000
mm_kernel_gpu,8468231,1,1,0,0,0,0,3,6000,6000,5000
mm_kernel_gpu_collapse,1591614,1,2,0,0,0,0,3,6000,6000,5000
mm_kernel_cpu,26145304,0,1,0,0,0,0,3,6000,5000,9000
mm_kernel_cpu_collapse,25875926,0,2,0,0,0,0,3,6000,5000,9000
mm_kernel_gpu_mem,12941836,1,1,600000000,432000000,432000000,1032000000,3,6000,5000,9000
mm_kernel_gpu_mem,2523536,1,2,600000000,432000000,432000000,1032000000,3,6000,5000,9000
mm_kernel_gpu,12844426,1,1,0,0,0,0,3,6000,5000,9000
mm_kernel_gpu_collapse,2445293,1,2,0,0,0,0,3,6000,5000,9000
mm_kernel_cpu,15256693,0,1,0,0,0,0,3,6000,6000,6000
mm_kernel_cpu_collapse,15056405,0,2,0,0,0,0,3,6000,6000,6000
mm_kernel_gpu_mem,10217176,1,1,576000000,288000000,288000000,864000000,3,6000,6000,6000
mm_kernel_gpu_mem,1990557,1,2,576000000,288000000,288000000,864000000,3,6000,6000,6000
mm_kernel_gpu,10143255,1,1,0,0,0,0,3,6000,6000,6000
mm_kernel_gpu_collapse,1931726,1,2,0,0,0,0,3,6000,6000,6000
mm_kernel_cpu,5514285,0,1,0,0,0,0,3,6000,7000,3000
mm_kernel_cpu_collapse,6355286,0,2,0,0,0,0,3,6000,7000,3000
mm_kernel_gpu_mem,6020665,1,1,504000000,144000000,144000000,648000000,3,6000,7000,3000
mm_kernel_gpu_mem,1126103,1,2,504000000,144000000,144000000,648000000,3,6000,7000,3000
mm_kernel_gpu,5966939,1,1,0,0,0,0,3,6000,7000,3000
mm_kernel_gpu_collapse,1084505,1,2,0,0,0,0,3,6000,7000,3000
mm_kernel_cpu,20589462,0,1,0,0,0,0,3,6000,6000,7000
mm_kernel_cpu_collapse,20241546,0,2,0,0,0,0,3,6000,6000,7000
mm_kernel_gpu_mem,11952126,1,1,624000000,336000000,336000000,960000000,3,6000,6000,7000
mm_kernel_gpu_mem,2328032,1,2,624000000,336000000,336000000,960000000,3,6000,6000,7000
mm_kernel_gpu,11862248,1,1,0,0,0,0,3,6000,6000,7000
mm_kernel_gpu_collapse,2258514,1,2,0,0,0,0,3,6000,6000,7000
mm_kernel_cpu,8467358,0,1,0,0,0,0,3,6000,7000,4000
mm_kernel_cpu_collapse,10092318,0,2,0,0,0,0,3,6000,7000,4000
mm_kernel_gpu_mem,8027341,1,1,560000000,192000000,192000000,752000000,3,6000,7000,4000
mm_kernel_gpu_mem,1531424,1,2,560000000,192000000,192000000,752000000,3,6000,7000,4000
mm_kernel_gpu,7955580,1,1,0,0,0,0,3,6000,7000,4000
mm_kernel_gpu_collapse,1476512,1,2,0,0,0,0,3,6000,7000,4000
mm_kernel_cpu,35224556,0,1,0,0,0,0,3,6000,6000,10000
mm_kernel_cpu_collapse,35922043,0,2,0,0,0,0,3,6000,6000,10000
mm_kernel_gpu_mem,17108566,1,1,768000000,480000000,480000000,1248000000,3,6000,6000,10000
mm_kernel_gpu_mem,3343449,1,2,768000000,480000000,480000000,1248000000,3,6000,6000,10000
mm_kernel_gpu,17000113,1,1,0,0,0,0,3,6000,6000,10000
mm_kernel_gpu_collapse,3243870,1,2,0,0,0,0,3,6000,6000,10000
mm_kernel_cpu,1909689,0,1,0,0,0,0,3,6000,8000,1000
mm_kernel_cpu_collapse,1863698,0,2,0,0,0,0,3,6000,8000,1000
mm_kernel_gpu_mem,2320766,1,1,448000000,48000000,48000000,496000000,3,6000,8000,1000
mm_kernel_gpu_mem,391540,1,2,448000000,48000000,48000000,496000000,3,6000,8000,1000
mm_kernel_gpu,2291070,1,1,0,0,0,0,3,6000,8000,1000
mm_kernel_gpu_collapse,362008,1,2,0,0,0,0,3,6000,8000,1000
mm_kernel_cpu,26616556,0,1,0,0,0,0,3,6000,6000,8000
mm_kernel_cpu_collapse,26337770,0,2,0,0,0,0,3,6000,6000,8000
mm_kernel_gpu_mem,13500110,1,1,672000000,384000000,384000000,1056000000,3,6000,6000,8000
mm_kernel_gpu_mem,2676977,1,2,672000000,384000000,384000000,1056000000,3,6000,6000,8000
mm_kernel_gpu,13408090,1,1,0,0,0,0,3,6000,6000,8000
mm_kernel_gpu_collapse,2599423,1,2,0,0,0,0,3,6000,6000,8000
mm_kernel_cpu,12657917,0,1,0,0,0,0,3,6000,7000,5000
mm_kernel_cpu_collapse,12910979,0,2,0,0,0,0,3,6000,7000,5000
mm_kernel_gpu_mem,10017314,1,1,616000000,240000000,240000000,856000000,3,6000,7000,5000
mm_kernel_gpu_mem,1919018,1,2,616000000,240000000,240000000,856000000,3,6000,7000,5000
mm_kernel_gpu,9945560,1,1,0,0,0,0,3,6000,7000,5000
mm_kernel_gpu_collapse,1860974,1,2,0,0,0,0,3,6000,7000,5000
mm_kernel_cpu,3770696,0,1,0,0,0,0,3,6000,8000,2000
mm_kernel_cpu_collapse,4018825,0,2,0,0,0,0,3,6000,8000,2000
mm_kernel_gpu_mem,4537029,1,1,512000000,96000000,96000000,608000000,3,6000,8000,2000
mm_kernel_gpu_mem,848193,1,2,512000000,96000000,96000000,608000000,3,6000,8000,2000
mm_kernel_gpu,4483478,1,1,0,0,0,0,3,6000,8000,2000
mm_kernel_gpu_collapse,815607,1,2,0,0,0,0,3,6000,8000,2000
mm_kernel_cpu,6348613,0,1,0,0,0,0,3,6000,8000,3000
mm_kernel_cpu_collapse,7265744,0,2,0,0,0,0,3,6000,8000,3000
mm_kernel_gpu_mem,6893651,1,1,576000000,144000000,144000000,720000000,3,6000,8000,3000
mm_kernel_gpu_mem,1288653,1,2,576000000,144000000,144000000,720000000,3,6000,8000,3000
mm_kernel_gpu,6831838,1,1,0,0,0,0,3,6000,8000,3000
mm_kernel_gpu_collapse,1243934,1,2,0,0,0,0,3,6000,8000,3000
mm_kernel_cpu,20752117,0,1,0,0,0,0,3,6000,7000,6000
mm_kernel_cpu_collapse,27348115,0,2,0,0,0,0,3,6000,7000,6000
mm_kernel_gpu_mem,12035052,1,1,672000000,288000000,288000000,960000000,3,6000,7000,6000
mm_kernel_gpu_mem,2321389,1,2,672000000,288000000,288000000,960000000,3,6000,7000,6000
mm_kernel_gpu,11953270,1,1,0,0,0,0,3,6000,7000,6000
mm_kernel_gpu_collapse,2258841,1,2,0,0,0,0,3,6000,7000,6000
mm_kernel_cpu,31364357,0,1,0,0,0,0,3,6000,6000,9000
mm_kernel_cpu_collapse,31117254,0,2,0,0,0,0,3,6000,6000,9000
mm_kernel_gpu_mem,15383119,1,1,720000000,432000000,432000000,1152000000,3,6000,6000,9000
mm_kernel_gpu_mem,3030004,1,2,720000000,432000000,432000000,1152000000,3,6000,6000,9000
mm_kernel_gpu,15278306,1,1,0,0,0,0,3,6000,6000,9000
mm_kernel_gpu_collapse,2938124,1,2,0,0,0,0,3,6000,6000,9000
mm_kernel_cpu,24047698,0,1,0,0,0,0,3,6000,7000,7000
mm_kernel_cpu_collapse,23634091,0,2,0,0,0,0,3,6000,7000,7000
mm_kernel_gpu_mem,14029290,1,1,728000000,336000000,336000000,1064000000,3,6000,7000,7000
mm_kernel_gpu_mem,2713423,1,2,728000000,336000000,336000000,1064000000,3,6000,7000,7000
mm_kernel_gpu,13907775,1,1,0,0,0,0,3,6000,7000,7000
mm_kernel_gpu_collapse,2640724,1,2,0,0,0,0,3,6000,7000,7000
mm_kernel_cpu,9717028,0,1,0,0,0,0,3,6000,8000,4000
mm_kernel_cpu_collapse,10780710,0,2,0,0,0,0,3,6000,8000,4000
mm_kernel_gpu_mem,9090873,1,1,640000000,192000000,192000000,832000000,3,6000,8000,4000
mm_kernel_gpu_mem,1744649,1,2,640000000,192000000,192000000,832000000,3,6000,8000,4000
mm_kernel_gpu,9020579,1,1,0,0,0,0,3,6000,8000,4000
mm_kernel_gpu_collapse,1693034,1,2,0,0,0,0,3,6000,8000,4000
mm_kernel_cpu,2122419,0,1,0,0,0,0,3,6000,9000,1000
mm_kernel_cpu_collapse,2145847,0,2,0,0,0,0,3,6000,9000,1000
mm_kernel_gpu_mem,1806745,1,1,504000000,48000000,48000000,552000000,3,6000,9000,1000
mm_kernel_gpu_mem,450342,1,2,504000000,48000000,48000000,552000000,3,6000,9000,1000
mm_kernel_gpu,1799283,1,1,0,0,0,0,3,6000,9000,1000
mm_kernel_gpu_collapse,418526,1,2,0,0,0,0,3,6000,9000,1000
mm_kernel_cpu,14447173,0,1,0,0,0,0,3,6000,8000,5000
mm_kernel_cpu_collapse,14714335,0,2,0,0,0,0,3,6000,8000,5000
mm_kernel_gpu_mem,11409285,1,1,704000000,240000000,240000000,944000000,3,6000,8000,5000
mm_kernel_gpu_mem,2194548,1,2,704000000,240000000,240000000,944000000,3,6000,8000,5000
mm_kernel_gpu,11333126,1,1,0,0,0,0,3,6000,8000,5000
mm_kernel_gpu_collapse,2133440,1,2,0,0,0,0,3,6000,8000,5000
mm_kernel_cpu,31181265,0,1,0,0,0,0,3,6000,7000,8000
mm_kernel_cpu_collapse,30700032,0,2,0,0,0,0,3,6000,7000,8000
mm_kernel_gpu_mem,16074376,1,1,784000000,384000000,384000000,1168000000,3,6000,7000,8000
mm_kernel_gpu_mem,3181812,1,2,784000000,384000000,384000000,1168000000,3,6000,7000,8000
mm_kernel_gpu,15974374,1,1,0,0,0,0,3,6000,7000,8000
mm_kernel_gpu_collapse,3038264,1,2,0,0,0,0,3,6000,7000,8000
mm_kernel_cpu,40777131,0,1,0,0,0,0,3,6000,7000,10000
mm_kernel_cpu_collapse,41755420,0,2,0,0,0,0,3,6000,7000,10000
mm_kernel_gpu_mem,19992315,1,1,896000000,480000000,480000000,1376000000,3,6000,7000,10000
mm_kernel_gpu_mem,3885490,1,2,896000000,480000000,480000000,1376000000,3,6000,7000,10000
mm_kernel_gpu,19878202,1,1,0,0,0,0,3,6000,7000,10000
mm_kernel_gpu_collapse,3789492,1,2,0,0,0,0,3,6000,7000,10000
mm_kernel_cpu,4263895,0,1,0,0,0,0,3,6000,9000,2000
mm_kernel_cpu_collapse,4540095,0,2,0,0,0,0,3,6000,9000,2000
mm_kernel_gpu_mem,3744283,1,1,576000000,96000000,96000000,672000000,3,6000,9000,2000
mm_kernel_gpu_mem,973445,1,2,576000000,96000000,96000000,672000000,3,6000,9000,2000
mm_kernel_gpu,3689934,1,1,0,0,0,0,3,6000,9000,2000
mm_kernel_gpu_collapse,932170,1,2,0,0,0,0,3,6000,9000,2000
mm_kernel_cpu,20362622,0,1,0,0,0,0,3,6000,8000,6000
mm_kernel_cpu_collapse,20663054,0,2,0,0,0,0,3,6000,8000,6000
mm_kernel_gpu_mem,13691316,1,1,768000000,288000000,288000000,1056000000,3,6000,8000,6000
mm_kernel_gpu_mem,2681303,1,2,768000000,288000000,288000000,1056000000,3,6000,8000,6000
mm_kernel_gpu,13605742,1,1,0,0,0,0,3,6000,8000,6000
mm_kernel_gpu_collapse,2583283,1,2,0,0,0,0,3,6000,8000,6000
mm_kernel_cpu,36608823,0,1,0,0,0,0,3,6000,7000,9000
mm_kernel_cpu_collapse,36810460,0,2,0,0,0,0,3,6000,7000,9000
mm_kernel_gpu_mem,18080276,1,1,840000000,432000000,432000000,1272000000,3,6000,7000,9000
mm_kernel_gpu_mem,3525993,1,2,840000000,432000000,432000000,1272000000,3,6000,7000,9000
mm_kernel_gpu,17972857,1,1,0,0,0,0,3,6000,7000,9000
mm_kernel_gpu_collapse,3435071,1,2,0,0,0,0,3,6000,7000,9000
mm_kernel_cpu,7329114,0,1,0,0,0,0,3,6000,9000,3000
mm_kernel_cpu_collapse,7641298,0,2,0,0,0,0,3,6000,9000,3000
mm_kernel_gpu_mem,5628982,1,1,648000000,144000000,144000000,792000000,3,6000,9000,3000
mm_kernel_gpu_mem,1492051,1,2,648000000,144000000,144000000,792000000,3,6000,9000,3000
mm_kernel_gpu,5398440,1,1,0,0,0,0,3,6000,9000,3000
mm_kernel_gpu_collapse,1407032,1,2,0,0,0,0,3,6000,9000,3000
mm_kernel_cpu,10981128,0,1,0,0,0,0,3,6000,9000,4000
mm_kernel_cpu_collapse,13237021,0,2,0,0,0,0,3,6000,9000,4000
mm_kernel_gpu_mem,7213574,1,1,720000000,192000000,192000000,912000000,3,6000,9000,4000
mm_kernel_gpu_mem,1977983,1,2,720000000,192000000,192000000,912000000,3,6000,9000,4000
mm_kernel_gpu,7344759,1,1,0,0,0,0,3,6000,9000,4000
mm_kernel_gpu_collapse,1918319,1,2,0,0,0,0,3,6000,9000,4000
mm_kernel_cpu,27515859,0,1,0,0,0,0,3,6000,8000,7000
mm_kernel_cpu_collapse,27150514,0,2,0,0,0,0,3,6000,8000,7000
mm_kernel_gpu_mem,16118232,1,1,832000000,336000000,336000000,1168000000,3,6000,8000,7000
mm_kernel_gpu_mem,3162135,1,2,832000000,336000000,336000000,1168000000,3,6000,8000,7000
mm_kernel_gpu,16022445,1,1,0,0,0,0,3,6000,8000,7000
mm_kernel_gpu_collapse,3022672,1,2,0,0,0,0,3,6000,8000,7000
mm_kernel_cpu,366793,0,1,0,0,0,0,3,7000,1000,1000
mm_kernel_cpu_collapse,280280,0,2,0,0,0,0,3,7000,1000,1000
mm_kernel_gpu_mem,281014,1,1,64000000,56000000,56000000,120000000,3,7000,1000,1000
mm_kernel_gpu_mem,26910,1,2,64000000,56000000,56000000,120000000,3,7000,1000,1000
mm_kernel_gpu,259045,1,1,0,0,0,0,3,7000,1000,1000
mm_kernel_gpu_collapse,17178,1,2,0,0,0,0,3,7000,1000,1000
mm_kernel_cpu,16266955,0,1,0,0,0,0,3,6000,9000,5000
mm_kernel_cpu_collapse,16937055,0,2,0,0,0,0,3,6000,9000,5000
mm_kernel_gpu_mem,9378955,1,1,792000000,240000000,240000000,1032000000,3,6000,9000,5000
mm_kernel_gpu_mem,2480161,1,2,792000000,240000000,240000000,1032000000,3,6000,9000,5000
mm_kernel_gpu,8975865,1,1,0,0,0,0,3,6000,9000,5000
mm_kernel_gpu_collapse,2414620,1,2,0,0,0,0,3,6000,9000,5000
mm_kernel_cpu,607668,0,1,0,0,0,0,3,7000,1000,2000
mm_kernel_cpu_collapse,562923,0,2,0,0,0,0,3,7000,1000,2000
mm_kernel_gpu_mem,565489,1,1,72000000,112000000,112000000,184000000,3,7000,1000,2000
mm_kernel_gpu_mem,103379,1,2,72000000,112000000,112000000,184000000,3,7000,1000,2000
mm_kernel_gpu,521690,1,1,0,0,0,0,3,7000,1000,2000
mm_kernel_gpu_collapse,81202,1,2,0,0,0,0,3,7000,1000,2000
mm_kernel_cpu,836644,0,1,0,0,0,0,3,7000,1000,3000
mm_kernel_cpu_collapse,862675,0,2,0,0,0,0,3,7000,1000,3000
mm_kernel_gpu_mem,825191,1,1,80000000,168000000,168000000,248000000,3,7000,1000,3000
mm_kernel_gpu_mem,185757,1,2,80000000,168000000,168000000,248000000,3,7000,1000,3000
mm_kernel_gpu,785744,1,1,0,0,0,0,3,7000,1000,3000
mm_kernel_gpu_collapse,147128,1,2,0,0,0,0,3,7000,1000,3000
mm_kernel_cpu,836644,0,1,0,0,0,0,3,7000,1000,3000
mm_kernel_cpu_collapse,862675,0,2,0,0,0,0,3,7000,1000,3000
mm_kernel_gpu_mem,825191,1,1,80000000,168000000,168000000,248000000,3,7000,1000,3000
mm_kernel_gpu_mem,185757,1,2,80000000,168000000,168000000,248000000,3,7000,1000,3000
mm_kernel_gpu,785744,1,1,0,0,0,0,3,7000,1000,3000
mm_kernel_gpu_collapse,147128,1,2,0,0,0,0,3,7000,1000,3000
mm_kernel_cpu,7020063,0,1,0,0,0,0,3,7000,1000,10000
mm_kernel_cpu_collapse,6828979,0,2,0,0,0,0,3,7000,1000,10000
mm_kernel_gpu_mem,2810544,1,1,136000000,560000000,560000000,696000000,3,7000,1000,10000
mm_kernel_gpu_mem,691651,1,2,136000000,560000000,560000000,696000000,3,7000,1000,10000
mm_kernel_gpu,2653912,1,1,0,0,0,0,3,7000,1000,10000
mm_kernel_gpu_collapse,624326,1,2,0,0,0,0,3,7000,1000,10000
mm_kernel_cpu,46750522,0,1,0,0,0,0,3,6000,8000,10000
mm_kernel_cpu_collapse,48119217,0,2,0,0,0,0,3,6000,8000,10000
mm_kernel_gpu_mem,22876648,1,1,1024000000,480000000,480000000,1504000000,3,6000,8000,10000
mm_kernel_gpu_mem,4433108,1,2,1024000000,480000000,480000000,1504000000,3,6000,8000,10000
mm_kernel_gpu,22763239,1,1,0,0,0,0,3,6000,8000,10000
