kernel,runtime,gpu,collapse,num_teams,num_threads,mem_to,mem_alloc,mem_from,mem_delete,num_var,N1,N2,N3
mm_kernel_cpu,370416,0,1,1,80,0,0,0,0,3,10000,4000,1000
mm_kernel_cpu_collapse,337457,0,2,1,80,0,0,0,0,3,10000,4000,1000
mm_kernel_gpu_mem,1043566,1,1,79,128,352000008,80000000,80000008,432000000,3,10000,4000,1000
mm_kernel_gpu_mem,281590,1,2,78125,128,352000008,80000000,80000008,432000000,3,10000,4000,1000
mm_kernel_gpu,973961,1,1,79,128,8,0,8,0,3,10000,4000,1000
mm_kernel_gpu_collapse,248285,1,2,78125,128,8,0,8,0,3,10000,4000,1000
mm_kernel_cpu,696935,0,1,1,80,0,0,0,0,3,10000,4000,2000
mm_kernel_cpu_collapse,672822,0,2,1,80,0,0,0,0,3,10000,4000,2000
mm_kernel_gpu_mem,2237097,1,1,79,128,384000008,160000000,160000008,544000000,3,10000,4000,2000
mm_kernel_gpu_mem,502355,1,2,156250,128,384000008,160000000,160000008,544000000,3,10000,4000,2000
mm_kernel_gpu,1897393,1,1,79,128,8,0,8,0,3,10000,4000,2000
mm_kernel_gpu_collapse,457256,1,2,156250,128,8,0,8,0,3,10000,4000,2000
mm_kernel_cpu,1176781,0,1,1,80,0,0,0,0,3,10000,4000,3000
mm_kernel_cpu_collapse,1134682,0,2,1,80,0,0,0,0,3,10000,4000,3000
mm_kernel_gpu_mem,3332009,1,1,79,128,416000008,240000000,240000008,656000000,3,10000,4000,3000
mm_kernel_gpu_mem,801274,1,2,234375,128,416000008,240000000,240000008,656000000,3,10000,4000,3000
mm_kernel_gpu,2926107,1,1,79,128,8,0,8,0,3,10000,4000,3000
mm_kernel_gpu_collapse,745751,1,2,234375,128,8,0,8,0,3,10000,4000,3000
mm_kernel_cpu,1879941,0,1,1,80,0,0,0,0,3,10000,4000,4000
mm_kernel_cpu_collapse,1796364,0,2,1,80,0,0,0,0,3,10000,4000,4000
mm_kernel_gpu_mem,4398253,1,1,79,128,448000008,320000000,320000008,768000000,3,10000,4000,4000
mm_kernel_gpu_mem,971103,1,2,312500,128,448000008,320000000,320000008,768000000,3,10000,4000,4000
mm_kernel_gpu,3837009,1,1,79,128,8,0,8,0,3,10000,4000,4000
mm_kernel_gpu_collapse,905315,1,2,312500,128,8,0,8,0,3,10000,4000,4000
mm_kernel_cpu,3227099,0,1,1,80,0,0,0,0,3,10000,4000,5000
mm_kernel_cpu_collapse,3214137,0,2,1,80,0,0,0,0,3,10000,4000,5000
mm_kernel_gpu_mem,5700378,1,1,79,128,480000008,400000000,400000008,880000000,3,10000,4000,5000
mm_kernel_gpu_mem,1318712,1,2,390625,128,480000008,400000000,400000008,880000000,3,10000,4000,5000
mm_kernel_gpu,4868995,1,1,79,128,8,0,8,0,3,10000,4000,5000
mm_kernel_gpu_collapse,1239903,1,2,390625,128,8,0,8,0,3,10000,4000,5000
mm_kernel_cpu,4931650,0,1,1,80,0,0,0,0,3,10000,4000,6000
mm_kernel_cpu_collapse,4928248,0,2,1,80,0,0,0,0,3,10000,4000,6000
mm_kernel_gpu_mem,6797510,1,1,79,128,512000008,480000000,480000008,992000000,3,10000,4000,6000
mm_kernel_gpu_mem,1544278,1,2,468750,128,512000008,480000000,480000008,992000000,3,10000,4000,6000
