kernel,runtime,gpu,collapse,num_teams,num_threads,mem_to,mem_alloc,mem_from,mem_delete,num_var,N1,N2,
laplace_kernel2_gpu,2437,1,1,19,128,0,0,0,0,2,2368,7232,
laplace_kernel1_gpu_collapse,21435,1,2,133792,128,0,0,0,0,2,2368,7232,
laplace_kernel2_gpu_collapse,448,1,2,133792,128,0,0,0,0,2,2368,7232,
laplace_kernel1_gpu_mem,21474,1,1,19,128,137003008,137003008,137003008,274006016,2,2368,7232,
laplace_kernel2_gpu_mem,38306,1,1,19,128,137003008,0,137003008,274006016,2,2368,7232,
laplace_kernel1_gpu_collapse_mem,38631,1,2,133792,128,137003008,137003008,137003008,274006016,2,2368,7232,
laplace_kernel2_gpu_collapse_mem,36348,1,2,133792,128,137003008,0,137003008,274006016,2,2368,7232,
laplace_kernel1_cpu,2539,0,1,1,128,0,0,0,0,2,2368,7488,
laplace_kernel2_cpu,1362,0,1,1,128,0,0,0,0,2,2368,7488,
laplace_kernel1_cpu_collapse,4414,0,2,1,128,0,0,0,0,2,2368,7488,
laplace_kernel2_cpu_collapse,1781,0,2,1,128,0,0,0,0,2,2368,7488,
laplace_kernel1_gpu,4370,1,1,19,128,0,0,0,0,2,2368,7488,
laplace_kernel2_gpu,2472,1,1,19,128,0,0,0,0,2,2368,7488,
laplace_kernel1_gpu_collapse,22197,1,2,138528,128,0,0,0,0,2,2368,7488,
laplace_kernel2_gpu_collapse,462,1,2,138528,128,0,0,0,0,2,2368,7488,
laplace_kernel1_gpu_mem,22051,1,1,19,128,141852672,141852672,141852672,283705344,2,2368,7488,
laplace_kernel2_gpu_mem,39613,1,1,19,128,141852672,0,141852672,283705344,2,2368,7488,
laplace_kernel1_gpu_collapse_mem,39916,1,2,138528,128,141852672,141852672,141852672,283705344,2,2368,7488,
laplace_kernel2_gpu_collapse_mem,37616,1,2,138528,128,141852672,0,141852672,283705344,2,2368,7488,
laplace_kernel1_cpu,3141,0,1,1,128,0,0,0,0,2,2368,7744,
laplace_kernel2_cpu,1110,0,1,1,128,0,0,0,0,2,2368,7744,
laplace_kernel1_cpu_collapse,4766,0,2,1,128,0,0,0,0,2,2368,7744,
laplace_kernel2_cpu_collapse,1886,0,2,1,128,0,0,0,0,2,2368,7744,
laplace_kernel1_gpu,4573,1,1,19,128,0,0,0,0,2,2368,7744,
laplace_kernel2_gpu,2685,1,1,19,128,0,0,0,0,2,2368,7744,
laplace_kernel1_gpu_collapse,22960,1,2,143264,128,0,0,0,0,2,2368,7744,
laplace_kernel2_gpu_collapse,490,1,2,143264,128,0,0,0,0,2,2368,7744,
laplace_kernel1_gpu_mem,22870,1,1,19,128,146702336,146702336,146702336,293404672,2,2368,7744,
laplace_kernel2_gpu_mem,40794,1,1,19,128,146702336,0,146702336,293404672,2,2368,7744,
laplace_kernel1_gpu_collapse_mem,41294,1,2,143264,128,146702336,146702336,146702336,293404672,2,2368,7744,
laplace_kernel2_gpu_collapse_mem,38607,1,2,143264,128,146702336,0,146702336,293404672,2,2368,7744,
laplace_kernel1_cpu,2814,0,1,1,128,0,0,0,0,2,2368,8000,
laplace_kernel2_cpu,1131,0,1,1,128,0,0,0,0,2,2368,8000,
laplace_kernel1_cpu_collapse,4923,0,2,1,128,0,0,0,0,2,2368,8000,
laplace_kernel2_cpu_collapse,1923,0,2,1,128,0,0,0,0,2,2368,8000,
laplace_kernel1_gpu,4721,1,1,19,128,0,0,0,0,2,2368,8000,
laplace_kernel2_gpu,2661,1,1,19,128,0,0,0,0,2,2368,8000,
laplace_kernel1_gpu_collapse,23683,1,2,148000,128,0,0,0,0,2,2368,8000,
laplace_kernel2_gpu_collapse,503,1,2,148000,128,0,0,0,0,2,2368,8000,
laplace_kernel1_gpu_mem,23532,1,1,19,128,151552000,151552000,151552000,303104000,2,2368,8000,
laplace_kernel2_gpu_mem,42532,1,1,19,128,151552000,0,151552000,303104000,2,2368,8000,
laplace_kernel1_gpu_collapse_mem,43247,1,2,148000,128,151552000,151552000,151552000,303104000,2,2368,8000,
laplace_kernel2_gpu_collapse_mem,40413,1,2,148000,128,151552000,0,151552000,303104000,2,2368,8000,
laplace_kernel1_cpu,3039,0,1,1,128,0,0,0,0,2,2368,8256,
laplace_kernel2_cpu,1307,0,1,1,128,0,0,0,0,2,2368,8256,
laplace_kernel1_cpu_collapse,4919,0,2,1,128,0,0,0,0,2,2368,8256,
laplace_kernel2_cpu_collapse,2027,0,2,1,128,0,0,0,0,2,2368,8256,
laplace_kernel1_gpu,4751,1,1,19,128,0,0,0,0,2,2368,8256,
laplace_kernel2_gpu,2729,1,1,19,128,0,0,0,0,2,2368,8256,
laplace_kernel1_gpu_collapse,24432,1,2,152736,128,0,0,0,0,2,2368,8256,
laplace_kernel2_gpu_collapse,516,1,2,152736,128,0,0,0,0,2,2368,8256,
laplace_kernel1_gpu_mem,24126,1,1,19,128,156401664,156401664,156401664,312803328,2,2368,8256,
laplace_kernel2_gpu_mem,43619,1,1,19,128,156401664,0,156401664,312803328,2,2368,8256,
laplace_kernel1_gpu_collapse_mem,43851,1,2,152736,128,156401664,156401664,156401664,312803328,2,2368,8256,
laplace_kernel2_gpu_collapse_mem,41404,1,2,152736,128,156401664,0,156401664,312803328,2,2368,8256,
laplace_kernel1_cpu,242,0,1,1,128,0,0,0,0,2,2624,64,
laplace_kernel2_cpu,75,0,1,1,128,0,0,0,0,2,2624,64,
laplace_kernel1_cpu_collapse,264,0,2,1,128,0,0,0,0,2,2624,64,
laplace_kernel2_cpu_collapse,119,0,2,1,128,0,0,0,0,2,2624,64,
laplace_kernel1_gpu,77,1,1,21,128,0,0,0,0,2,2624,64,
laplace_kernel2_gpu,54,1,1,21,128,0,0,0,0,2,2624,64,
laplace_kernel1_gpu_collapse,126,1,2,1312,128,0,0,0,0,2,2624,64,
laplace_kernel2_gpu_collapse,37,1,2,1312,128,0,0,0,0,2,2624,64,
laplace_kernel1_gpu_mem,797,1,1,21,128,1343488,1343488,1343488,2686976,2,2624,64,
laplace_kernel2_gpu_mem,850,1,1,21,128,1343488,0,1343488,2686976,2,2624,64,
laplace_kernel1_gpu_collapse_mem,860,1,2,1312,128,1343488,1343488,1343488,2686976,2,2624,64,
laplace_kernel2_gpu_collapse_mem,842,1,2,1312,128,1343488,0,1343488,2686976,2,2624,64,
laplace_kernel1_cpu,290,0,1,1,128,0,0,0,0,2,2624,320,
laplace_kernel2_cpu,121,0,1,1,128,0,0,0,0,2,2624,320,
laplace_kernel1_cpu_collapse,374,0,2,1,128,0,0,0,0,2,2624,320,
laplace_kernel2_cpu_collapse,146,0,2,1,128,0,0,0,0,2,2624,320,
laplace_kernel1_gpu,229,1,1,21,128,0,0,0,0,2,2624,320,
laplace_kernel2_gpu,188,1,1,21,128,0,0,0,0,2,2624,320,
laplace_kernel1_gpu_collapse,444,1,2,6560,128,0,0,0,0,2,2624,320,
laplace_kernel2_gpu_collapse,65,1,2,6560,128,0,0,0,0,2,2624,320,
laplace_kernel1_gpu_mem,2191,1,1,21,128,6717440,6717440,6717440,13434880,2,2624,320,
laplace_kernel2_gpu_mem,2540,1,1,21,128,6717440,0,6717440,13434880,2,2624,320,
laplace_kernel1_gpu_collapse_mem,2403,1,2,6560,128,6717440,6717440,6717440,13434880,2,2624,320,
laplace_kernel2_gpu_collapse_mem,2454,1,2,6560,128,6717440,0,6717440,13434880,2,2624,320,
laplace_kernel1_cpu,558,0,1,1,128,0,0,0,0,2,2624,1088,
laplace_kernel2_cpu,143,0,1,1,128,0,0,0,0,2,2624,1088,
laplace_kernel1_cpu_collapse,820,0,2,1,128,0,0,0,0,2,2624,1088,
laplace_kernel2_cpu_collapse,318,0,2,1,128,0,0,0,0,2,2624,1088,
laplace_kernel1_gpu,677,1,1,21,128,0,0,0,0,2,2624,1088,
laplace_kernel2_gpu,425,1,1,21,128,0,0,0,0,2,2624,1088,
laplace_kernel1_gpu_collapse,3772,1,2,22304,128,0,0,0,0,2,2624,1088,
laplace_kernel2_gpu_collapse,150,1,2,22304,128,0,0,0,0,2,2624,1088,
laplace_kernel1_gpu_mem,4407,1,1,21,128,22839296,22839296,22839296,45678592,2,2624,1088,
laplace_kernel2_gpu_mem,6403,1,1,21,128,22839296,0,22839296,45678592,2,2624,1088,
laplace_kernel1_gpu_collapse_mem,7424,1,2,22304,128,22839296,22839296,22839296,45678592,2,2624,1088,
laplace_kernel2_gpu_collapse_mem,6121,1,2,22304,128,22839296,0,22839296,45678592,2,2624,1088,
laplace_kernel1_cpu,752,0,1,1,128,0,0,0,0,2,2624,1856,
laplace_kernel2_cpu,170,0,1,1,128,0,0,0,0,2,2624,1856,
laplace_kernel1_cpu_collapse,1225,0,2,1,128,0,0,0,0,2,2624,1856,
laplace_kernel2_cpu_collapse,453,0,2,1,128,0,0,0,0,2,2624,1856,
laplace_kernel1_gpu,1119,1,1,21,128,0,0,0,0,2,2624,1856,
laplace_kernel2_gpu,717,1,1,21,128,0,0,0,0,2,2624,1856,
laplace_kernel1_gpu_collapse,6141,1,2,38048,128,0,0,0,0,2,2624,1856,
laplace_kernel2_gpu_collapse,187,1,2,38048,128,0,0,0,0,2,2624,1856,
laplace_kernel1_gpu_mem,6591,1,1,21,128,38961152,38961152,38961152,77922304,2,2624,1856,
laplace_kernel2_gpu_mem,10771,1,1,21,128,38961152,0,38961152,77922304,2,2624,1856,
laplace_kernel1_gpu_collapse_mem,11621,1,2,38048,128,38961152,38961152,38961152,77922304,2,2624,1856,
laplace_kernel2_gpu_collapse_mem,10241,1,2,38048,128,38961152,0,38961152,77922304,2,2624,1856,
laplace_kernel1_cpu,1121,0,1,1,128,0,0,0,0,2,2624,2624,
laplace_kernel2_cpu,167,0,1,1,128,0,0,0,0,2,2624,2624,
laplace_kernel1_cpu_collapse,1593,0,2,1,128,0,0,0,0,2,2624,2624,
laplace_kernel2_cpu_collapse,598,0,2,1,128,0,0,0,0,2,2624,2624,
laplace_kernel1_gpu,1558,1,1,21,128,0,0,0,0,2,2624,2624,
laplace_kernel2_gpu,920,1,1,21,128,0,0,0,0,2,2624,2624,
laplace_kernel1_gpu_collapse,8626,1,2,53792,128,0,0,0,0,2,2624,2624,
laplace_kernel2_gpu_collapse,229,1,2,53792,128,0,0,0,0,2,2624,2624,
laplace_kernel1_gpu_mem,9103,1,1,21,128,55083008,55083008,55083008,110166016,2,2624,2624,
laplace_kernel2_gpu_mem,15632,1,1,21,128,55083008,0,55083008,110166016,2,2624,2624,
